qid,wikidata_name,display_name,country,club_qid,alias
Q1045573,Carsten Kammlott,Carsten Kammlott,독일,Q702455,
Q1045573,Carsten Kammlott,Carsten Kammlott,동독,Q702455,
Q104784711,파비우 카르발류,파비우 카르발류,포르투갈,Q702455,"Fabio Carvalho, Fábio Carvalho (footballer, born 2002), Fábio Leandro Freitas Gouveia Carvalho"
Q104831699,Miriam Schwermer,Miriam Schwermer,독일,Q702455,Miriam Schweinefuß
Q106861878,Tim Schreiber,Tim Schreiber,독일,Q702455,Tim Stanislaw Schreiber
Q106862884,Sidney Raebiger,Sidney Raebiger,독일,Q702455,"Lars Raebiger, Lars Sidney Raebiger"
Q107357509,안토니오 누사,안토니오 누사,노르웨이,Q702455,Antonio Eromonsele Nordby Nusa
Q1081201,Christian Müller,Christian Müller,독일,Q702455,
Q1081539,Christian Reimann,Christian Reimann,독일,Q702455,
Q109718440,Solomon Bonnah,Solomon Bonnah,네덜란드 왕국,Q702455,Solomon Owusu Bonnah
Q1099927,Clemens Fandrich,Clemens Fandrich,독일,Q702455,
Q110970778,Rômulo José Cardoso da Cruz,Rômulo José Cardoso da Cruz,브라질,Q702455,"Rômulo, Rômulo Cardoso"
Q110983882,Ben Klefisch,Ben Klefisch,독일,Q702455,
Q113499581,아르투르 베르미렌,아르투르 베르미렌,벨기에,Q702455,Arthur Denis Vermeeren
Q1160697,다니엘 프란,다니엘 프란,독일,Q702455,
Q1160697,다니엘 프란,다니엘 프란,동독,Q702455,
Q116432094,Brajan Gruda,Brajan Gruda,독일,Q702455,
Q1185419,Bruma,Bruma,기니비사우,Q702455,Armindo Tue Na Bangna
Q1185419,Bruma,Bruma,포르투갈,Q702455,Armindo Tue Na Bangna
Q12815634,Paul Schinke,Paul Schinke,독일,Q702455,
Q12816119,슈테판 쿠치케,슈테판 쿠치케,독일,Q702455,
Q12816119,슈테판 쿠치케,슈테판 쿠치케,동독,Q702455,
Q129736,마빈 콤프,마빈 콤프,독일,Q702455,
