qid,wikidata_name,display_name,country,club_qid,alias
Q102068110,Raul Șteau,Raul Șteau,루마니아,Q8603,"Raul Ovidiu Steau, Raul Ovidiu Șteau"
Q10510843,Mariano Romano,Mariano Romano,이탈리아,Q8603,
Q10555584,레오나르도 파볼레티,레오나르도 파볼레티,이탈리아,Q8603,
Q106620882,타리크 무하레모비치,타리크 무하레모비치,보스니아 헤르체고비나,Q8603,
Q106620882,타리크 무하레모비치,타리크 무하레모비치,슬로베니아,Q8603,
Q1082123,Christian Tiboni,Christian Tiboni,이탈리아,Q8603,
Q10856523,안토니오 사나브리아,안토니오 사나브리아,파라과이,Q8603,Arnaldo Antonio Sanabria Ayala
Q108586607,Andrei Mărginean,Andrei Mărginean,루마니아,Q8603,
Q1092287,Florian Myrtaj,Florian Myrtaj,알바니아,Q8603,
Q1093594,잔루카 페골로,잔루카 페골로,이탈리아,Q8603,
Q109659684,Laurs Skjellerup,Laurs Skjellerup,덴마크 왕국,Q8603,
Q113173947,Ryan Flamingo,Ryan Flamingo,네덜란드 왕국,Q8603,
Q12397409,Pedro Miguel Costa Ferreira,Pedro Miguel Costa Ferreira,포르투갈,Q8603,
Q130593,Antonio Bocchetti,Antonio Bocchetti,이탈리아,Q8603,
Q1318383,Davide Bassi,Davide Bassi,이탈리아,Q8603,
Q1318555,Alessandro Bastrini,Alessandro Bastrini,이탈리아,Q8603,
Q1318700,Massimo Battara,Massimo Battara,이탈리아,Q8603,
Q13527945,Giovanni Serrapica,Giovanni Serrapica,이탈리아,Q8603,
Q13548473,Aladje,Aladje,기니비사우,Q8603,Alberto Aladje Gomes de Pina
Q13548473,Aladje,Aladje,포르투갈,Q8603,Alberto Aladje Gomes de Pina
Q1365363,Riccardo Zampagna,Riccardo Zampagna,이탈리아,Q8603,
Q1406100,Ferdinando Sforzini,Ferdinando Sforzini,이탈리아,Q8603,
Q1408452,Luigi Bertolini,Luigi Bertolini,이탈리아,Q8603,
Q1444099,Tommaso Bianchi,Tommaso Bianchi,이탈리아,Q8603,
