qid,wikidata_name,display_name,country,club_qid,alias
Q10418910,Jos van Herpen,Jos van Herpen,네덜란드 왕국,Q218372,
Q10785,Cristian Battocchio,Cristian Battocchio,아르헨티나,Q218372,"Christian Battocchio, Cristian Damián Battocchio"
Q10796,장알랭 팡숀,장알랭 팡숀,프랑스,Q218372,장알랭 앙드레 팡숀
Q108293769,Béni Nkololo,Béni Nkololo,콩고 민주 공화국,Q218372,Béni Jean-Luc Nkololo
Q108293769,Béni Nkololo,Béni Nkololo,프랑스,Q218372,Béni Jean-Luc Nkololo
Q1098782,필리프 빌리,필리프 빌리,프랑스,Q218372,
Q111824631,Patrick Chaslerie,Patrick Chaslerie,프랑스,Q218372,
Q1133520,호르헤 이과인,호르헤 이과인,아르헨티나,Q218372,호르헤 이구아인
Q113472639,이브라힘 살라,이브라힘 살라,모로코,Q218372,
Q113472639,이브라힘 살라,이브라힘 살라,벨기에,Q218372,
Q114859,로이크 레미,로이크 레미,프랑스,Q218372,로이크 알렉스 텔리에르 위베르 레미
Q1150250,Cédric Liabeuf,Cédric Liabeuf,프랑스,Q218372,Cedric Liabeuf
Q1232339,뱅상 게랭,뱅상 게랭,프랑스,Q218372,Vincent Guerin
Q1242085,Donovan Léon,Donovan Léon,프랑스,Q218372,Donovan Leon
Q125669,스테판 기바르쉬,스테판 기바르쉬,프랑스,Q218372,"Stephane Guivarc'h, Stephane Pierre Yves Guivarc'h, Stéphane Pierre Yves Guivarc'h"
Q12573096,André Auras,André Auras,세네갈,Q218372,
Q12573096,André Auras,André Auras,프랑스,Q218372,
Q1259148,Slavoljub Muslin,Slavoljub Muslin,세르비아,Q218372,
Q1259148,Slavoljub Muslin,Slavoljub Muslin,세르비아 몬테네그로,Q218372,
Q1259148,Slavoljub Muslin,Slavoljub Muslin,유고슬라비아 사회주의 연방공화국,Q218372,
Q1259148,Slavoljub Muslin,Slavoljub Muslin,프랑스,Q218372,
Q129182,에리크 엘리,에리크 엘리,프랑스,Q218372,Eric Hely
Q130740995,Noah Jauny,Noah Jauny,아일랜드,Q218372,
Q1347269,이슬람 슬리마니,이슬람 슬리마니,알제리,Q218372,
Q1355012,Karim Maroc,Karim Maroc,알제리,Q218372,
Q1386974,파트리크 파리종,파트리크 파리종,프랑스,Q218372,
Q1389175,Filippos Darlas,Filippos Darlas,그리스,Q218372,Φίλιππος Δάρλας
Q1390411,Fabien Laurenti,Fabien Laurenti,프랑스,Q218372,
Q1398189,Robert Malm,Robert Malm,토고,Q218372,
Q1398189,Robert Malm,Robert Malm,프랑스,Q218372,
Q1405667,Yvon Pouliquen,Yvon Pouliquen,프랑스,Q218372,
Q14943864,조르당 아마비,조르당 아마비,토고,Q218372,"Jordan Kevin Amavi, Jordan Kévin Amavi"
Q14943864,조르당 아마비,조르당 아마비,프랑스,Q218372,"Jordan Kevin Amavi, Jordan Kévin Amavi"
Q15128117,비라마 투레,비라마 투레,말리,Q218372,
Q1557327,스테판 트리츠,스테판 트리츠,프랑스,Q218372,Stephane Tritz
Q15781301,Abdoulaye Gueye,Abdoulaye Gueye,세네갈,Q218372,
Q15984157,Bryan Pelé,Bryan Pelé,프랑스,Q218372,
Q161862,Didier Monczuk,Didier Monczuk,프랑스,Q218372,
Q16232905,Vieux Sané,Vieux Sané,세네갈,Q218372,
Q16662745,Manuel Perez,Manuel Perez,브라질,Q218372,
Q16662745,Manuel Perez,Manuel Perez,프랑스,Q218372,
Q16673094,Rogerio Moreira,Rogerio Moreira,브라질,Q218372,
Q16673130,로맹 필리포토,로맹 필리포토,프랑스,Q218372,
Q17318814,Dominique Pandor,Dominique Pandor,프랑스,Q218372,
