qid,wikidata_name,display_name,country,club_qid,alias
Q100386793,Aitor Paredes,Aitor Paredes,스페인,Q8687,
Q1028020,이니고 마르티네스,이니고 마르티네스,스페인,Q8687,
Q10284836,Francisco Javier Cachorro,Francisco Javier Cachorro,스페인,Q8687,Francisco Javier Katxorro
Q10407744,Javier Mandaluniz,Javier Mandaluniz,스페인,Q8687,
Q104166695,Unai Etxebarria Martín,Unai Etxebarria Martín,정보 없음,Q8687,
Q1043209,카를로스 루이스 에레로,카를로스 루이스 에레로,스페인,Q8687,
Q1043577,카르멜로 세드룬,카르멜로 세드룬,스페인,Q8687,Carmelo Cedrun
Q104414736,니코 윌리암스,니코 윌리암스,가나,Q8687,Nicolas Williams Arthuer
Q104414736,니코 윌리암스,니코 윌리암스,스페인,Q8687,Nicolas Williams Arthuer
Q10502891,Harry Bagge,Harry Bagge,그레이트브리튼 아일랜드 연합왕국,Q8687,Henry John Bagge
Q10502891,Harry Bagge,Harry Bagge,영국,Q8687,Henry John Bagge
Q10524481,Irune Murua,Irune Murua,스페인,Q8687,Irune Murua Cuesta
Q10529815,Joana Flaviano,Joana Flaviano,스페인,Q8687,Joana Flaviano Aurtenetxe
Q105718730,Naia Landaluce,Naia Landaluce,스페인,Q8687,
Q106322985,Luis Bergareche,Luis Bergareche,스페인,Q8687,
Q106324548,William Dyer,William Dyer,영국,Q8687,William Llewellyn Dyer
Q106328168,Alfred Mills,Alfred Mills,영국,Q8687,Alfred Edward Elvin Mills
Q106637226,Julen Agirrezabala,Julen Agirrezabala,스페인,Q8687,Julen Agirrezabala Astúlez
Q106637575,Ewan Urain,Ewan Urain,스페인,Q8687,
Q106637575,Ewan Urain,Ewan Urain,영국,Q8687,
Q106643331,Imanol García de Albeniz,Imanol García de Albeniz,스페인,Q8687,
Q106643554,Juan Artola Canales,Juan Artola Canales,스페인,Q8687,
Q106644525,Nicolás Serrano,Nicolás Serrano,스페인,Q8687,
Q106678262,Ander Iru,Ander Iru,스페인,Q8687,
Q106694910,Beñat Prados,Beñat Prados,스페인,Q8687,Benat Prados
Q106720302,Julen Bernaola,Julen Bernaola,스페인,Q8687,
Q106878319,Álvaro Núñez,Álvaro Núñez,스페인,Q8687,
Q106892609,Jon Cabo,Jon Cabo,스페인,Q8687,
Q106926132,Victor San Bartolome,Victor San Bartolome,정보 없음,Q8687,
Q106926266,Iñigo Baque Atxotegi,Iñigo Baque Atxotegi,정보 없음,Q8687,
Q106926335,Mikel Kortazar,Mikel Kortazar,정보 없음,Q8687,
Q106930248,Xabier Arberas,Xabier Arberas,정보 없음,Q8687,
Q106944019,Unai Veiga,Unai Veiga,스페인,Q8687,
Q106965055,알렉스 페차로만,알렉스 페차로만,스페인,Q8687,
Q107142102,Xabier Sánchez Bringas,Xabier Sánchez Bringas,스페인,Q8687,
Q107207940,Jon Gurutzeta,Jon Gurutzeta,스페인,Q8687,Jon Guruzeta
Q107235080,Unai Rementeria Castro,Unai Rementeria Castro,스페인,Q8687,
Q107291558,Andrés Barrera Baigorri,Andrés Barrera Baigorri,정보 없음,Q8687,
Q107297831,Hugo Rincón,Hugo Rincón,정보 없음,Q8687,
Q107297844,Mikel Goti,Mikel Goti,스페인,Q8687,
Q107458632,Mikel Zarrabeitia,Mikel Zarrabeitia,정보 없음,Q8687,
Q107605559,Javier Martón,Javier Martón,정보 없음,Q8687,
Q108346787,Mario Arana Mendívil,Mario Arana Mendívil,스페인,Q8687,
Q110404418,Luis Bilbao,Luis Bilbao,정보 없음,Q8687,
Q110907306,Christophe Atangana,Christophe Atangana,카메룬,Q8687,
Q110995716,Ander Egiluz Alzola,Ander Egiluz Alzola,스페인,Q8687,Ander Egiluz
Q1113283,Iñigo Larrainzar,Iñigo Larrainzar,스페인,Q8687,Inigo Larrainzar
Q111709134,Ander Lorente,Ander Lorente,정보 없음,Q8687,
Q111709461,Aritz Pascual,Aritz Pascual,정보 없음,Q8687,
Q1119019,Francisco Javier Luke,Francisco Javier Luke,스페인,Q8687,"Francisco Javier Luke Bermudez, Francisco Javier Luke Bermúdez"
Q112108197,Malcom Ares,Malcom Ares,스페인,Q8687,
Q112159292,Beñat Gerenabarrena,Beñat Gerenabarrena,스페인,Q8687,
Q1122973,미켈 리코,미켈 리코,스페인,Q8687,
Q112328770,Rubén Azkona,Rubén Azkona,정보 없음,Q8687,
Q112359244,Oier López,Oier López,스페인,Q8687,
Q112360508,Unai Naveira,Unai Naveira,스페인,Q8687,
Q112977983,Luis Beguiristain,Luis Beguiristain,스페인,Q8687,
Q113234119,Raymond Cazeaux,Raymond Cazeaux,영국,Q8687,Raymond Jerome Cazeaux
Q113237056,Juan Arzuaga,Juan Arzuaga,스페인,Q8687,
Q113242522,Remigio Iza,Remigio Iza,스페인,Q8687,
Q113262627,Luis Astorquia,Luis Astorquia,스페인,Q8687,
Q113286642,Galder Zubizarreta,Galder Zubizarreta,정보 없음,Q8687,
Q113292408,Gorka Badiola,Gorka Badiola,정보 없음,Q8687,
Q113459732,Eduardo Montejo,Eduardo Montejo,스페인,Q8687,Eduardo María Montejo Aristegui
Q113483736,Javier Murua Alzueta,Javier Murua Alzueta,스페인,Q8687,
Q113536964,Kepa Zarraga,Kepa Zarraga,스페인,Q8687,
Q113688253,Álvaro Djaló,Álvaro Djaló,기니비사우,Q8687,
Q113688253,Álvaro Djaló,Álvaro Djaló,스페인,Q8687,
Q113900920,Urko Iruretagoiena,Urko Iruretagoiena,스페인,Q8687,Urko Izeta
Q113960026,Ibon Ispizua,Ibon Ispizua,정보 없음,Q8687,
Q113960346,Asier Grande,Asier Grande,스페인,Q8687,
Q113960500,Álvaro Mateo,Álvaro Mateo,정보 없음,Q8687,
Q113992268,Urtzi Urzelai,Urtzi Urzelai,스페인,Q8687,
Q113997830,Andoni Fernandez Jordan,Andoni Fernandez Jordan,정보 없음,Q8687,
Q114037405,Kepa Uriarte,Kepa Uriarte,정보 없음,Q8687,
Q114081962,Q114081962,Q114081962,정보 없음,Q8687,
Q114106734,Gorka Agirre Moreno,Gorka Agirre Moreno,정보 없음,Q8687,
Q114221151,Raúl Chasco,Raúl Chasco,스페인,Q8687,
Q114222057,Ibai Sanz,Ibai Sanz,정보 없음,Q8687,
Q114223623,Antonio Salado,Antonio Salado,정보 없음,Q8687,
Q114271394,Álex Padilla,Álex Padilla,멕시코,Q8687,Álex Padilla Pérez
