qid,wikidata_name,display_name,country,club_qid,alias
Q1033755,라이언 개리,라이언 개리,영국,Q19568,Ryan Mayne Felix Garry
Q10378627,Mark Morris,Mark Morris,영국,Q19568,Mark John Morris
Q10379940,Nick Fenton,Nick Fenton,영국,Q19568,Nicholas Leonard Fenton
Q10379955,Jamie Vincent,Jamie Vincent,영국,Q19568,
Q10379963,Shaun Maher,Shaun Maher,아일랜드,Q19568,
Q10380008,Michael Symes,Michael Symes,영국,Q19568,
Q10381338,John Impey,John Impey,영국,Q19568,John Edward Impey
Q10411614,Ian Davidson,Ian Davidson,영국,Q19568,
Q10413311,Harry Hughes,Harry Hughes,영국,Q19568,Harold James Hughes
Q10413488,해리 아터,해리 아터,영국,Q19568,Harry Nicholas Arter
Q10422984,Baven Penton,Baven Penton,그레이트브리튼 아일랜드 연합왕국,Q19568,Harry Baven Penton
Q10422984,Baven Penton,Baven Penton,영국,Q19568,Harry Baven Penton
Q10423829,Ike Whelpton,Ike Whelpton,그레이트브리튼 아일랜드 연합왕국,Q19568,James Isaac Whelpton
Q10423829,Ike Whelpton,Ike Whelpton,영국,Q19568,James Isaac Whelpton
Q10423838,Ernie Whittam,Ernie Whittam,그레이트브리튼 아일랜드 연합왕국,Q19568,
Q10423838,Ernie Whittam,Ernie Whittam,영국,Q19568,
Q10425005,Owen Coll,Owen Coll,아일랜드,Q19568,Owen Oliver Coll
Q10431030,Jimmy Blair,Jimmy Blair,그레이트브리튼 아일랜드 연합왕국,Q19568,James Blair
Q10431030,Jimmy Blair,Jimmy Blair,영국,Q19568,James Blair
Q10442444,Jake Thomson,Jake Thomson,영국,Q19568,Jake Samuel Thomson
Q10444267,Jeff Goulding,Jeff Goulding,영국,Q19568,Jeffrey Colin Goulding
Q10444457,Neil Masters,Neil Masters,노르웨이,Q19568,
Q10452041,Nicholas Bignall,Nicholas Bignall,영국,Q19568,
Q10466120,Jack Coxford,Jack Coxford,그레이트브리튼 아일랜드 연합왕국,Q19568,John Coxford
Q10466120,Jack Coxford,Jack Coxford,영국,Q19568,John Coxford
Q10466313,Joe Birch,Joe Birch,그레이트브리튼 아일랜드 연합왕국,Q19568,Joseph Birch
Q10466313,Joe Birch,Joe Birch,영국,Q19568,Joseph Birch
Q10467750,John Friar,John Friar,그레이트브리튼 아일랜드 연합왕국,Q19568,
Q10467750,John Friar,John Friar,영국,Q19568,
Q10475690,Howard Goddard,Howard Goddard,영국,Q19568,Howard John Goddard
Q10497974,Neil Ramsbottom,Neil Ramsbottom,영국,Q19568,
Q10498799,Brian Siddall,Brian Siddall,영국,Q19568,Alfred Brian Siddall
Q10502518,Nicky Morgan,Nicky Morgan,영국,Q19568,Nicholas Morgan
Q10508670,Des Collins,Des Collins,그레이트브리튼 아일랜드 연합왕국,Q19568,Albert Desmond Collins
Q10508670,Des Collins,Des Collins,영국,Q19568,Albert Desmond Collins
Q10513318,Ian Leigh,Ian Leigh,영국,Q19568,
Q10526597,Mark Rawlinson,Mark Rawlinson,영국,Q19568,
Q10531,Luther Blissett,Luther Blissett,영국,Q19568,Luther Loide Blissett
Q10531,Luther Blissett,Luther Blissett,자메이카,Q19568,Luther Loide Blissett
Q10536072,Josh Wakefield,Josh Wakefield,영국,Q19568,Joshua John Christopher Wakefield
Q10547922,Neil Prosser,Neil Prosser,영국,Q19568,
Q10556677,Bill Heath,Bill Heath,영국,Q19568,William Henry Mansell Heath
Q10556911,Walter Buckley,Walter Buckley,그레이트브리튼 아일랜드 연합왕국,Q19568,
Q10556911,Walter Buckley,Walter Buckley,영국,Q19568,
Q10556939,Phil Cartwright,Phil Cartwright,영국,Q19568,Herbert Philip Cartwright
Q10557340,Charles Foulkes,Charles Foulkes,그레이트브리튼 아일랜드 연합왕국,Q19568,Charles Edward Foulkes
Q10557340,Charles Foulkes,Charles Foulkes,영국,Q19568,Charles Edward Foulkes
Q1058697,리언 베스트,리언 베스트,아일랜드,Q19568,레온 베스트
Q1059589,Martin Cranie,Martin Cranie,영국,Q19568,Martin James Cranie
Q10598,데이비드 제임스,데이비드 제임스,영국,Q19568,David Benjamin James
Q1061323,브렛 피트만,브렛 피트만,영국,Q19568,Brett Douglas Pitman
Q1061973,Zavon Hines,Zavon Hines,영국,Q19568,Zavon Albert Hines
Q1061973,Zavon Hines,Zavon Hines,자메이카,Q19568,Zavon Albert Hines
Q1066901,Charlie George,Charlie George,영국,Q19568,Frederick Charles George
Q107558242,Alex Paulsen,Alex Paulsen,뉴질랜드,Q19568,
Q108000402,당고 와타라,당고 와타라,부르키나파소,Q19568,Dango Aboubacar Faissal Ouattara
Q1083627,James Hayter,James Hayter,영국,Q19568,James Edward Hayter
Q1093695,Junior Stanislas,Junior Stanislas,영국,Q19568,Felix Junior Stanislas
Q110739094,Ben Doak,Ben Doak,영국,Q19568,"Doak, Doke, Ben Gannon Doak"
Q1108407,콜린 클라크,콜린 클라크,영국,Q19568,콜린 존 클라크
Q110874376,케르케즈 밀로시,케르케즈 밀로시,세르비아,Q19568,
Q110874376,케르케즈 밀로시,케르케즈 밀로시,헝가리,Q19568,
Q112184628,딘 하위선,딘 하위선,스페인,Q19568,Dean Huysen
Q113586545,Brooklyn Genesini,Brooklyn Genesini,영국,Q19568,
Q113700255,Ollie Norris,Ollie Norris,영국,Q19568,Oliver Patrick Norris
Q1173037,조시 워커,조시 워커,영국,Q19568,조슈아 워커
Q1173879,David Button,David Button,영국,Q19568,
Q1177113,David Webb,David Webb,영국,Q19568,David James Webb
Q121142176,Julio Soler,Julio Soler,아르헨티나,Q19568,
Q121142176,Julio Soler,Julio Soler,파라과이,Q19568,
Q122170,Dick Keith,Dick Keith,영국,Q19568,Richard Matthewson Keith
Q1245704,찰리 셰링엄,찰리 셰링엄,영국,Q19568,찰스 에드워드 윌리엄 셰링엄
Q1332314,Jamie Ashdown,Jamie Ashdown,영국,Q19568,Jamie Lawrence Ashdown
Q1339060,로제 볼리,로제 볼리,코트디부아르,Q19568,로제 조쿠 볼리
Q1339060,로제 볼리,로제 볼리,프랑스,Q19568,로제 조쿠 볼리
Q1365850,Paul Telfer,Paul Telfer,영국,Q19568,Paul Norman Telfer
Q1386177,Richard Hughes,Richard Hughes,영국,Q19568,Richard Daniel Hughes
Q1410193,Alex Watson,Alex Watson,영국,Q19568,Alexander Francis Watson
Q14637461,에네스 위날,에네스 위날,튀르키예,Q19568,Enes Unal
Q14917888,Joe Brown,Joe Brown,영국,Q19568,Joseph Brown
Q15199,잭 윌셔,잭 윌셔,영국,Q19568,
Q1543029,Mohamed Coulibaly,Mohamed Coulibaly,세네갈,Q19568,
Q1543029,Mohamed Coulibaly,Mohamed Coulibaly,프랑스,Q19568,
Q15477554,Brad Smith,Brad Smith,오스트레일리아,Q19568,Bradley Shaun Smith
Q15696580,디에고 리코,디에고 리코,스페인,Q19568,Diego Rico Salguero
Q159130,잭 콜리슨,잭 콜리슨,영국,Q19568,Jack David Collison
Q15993513,Brian Smith,Brian Smith,영국,Q19568,
Q15998703,Harry Kinghorn,Harry Kinghorn,그레이트브리튼 아일랜드 연합왕국,Q19568,Henry McGill Kinghorn
Q15998703,Harry Kinghorn,Harry Kinghorn,영국,Q19568,Henry McGill Kinghorn
Q15999831,Chris Foote,Chris Foote,영국,Q19568,
Q15999900,Steve Massey,Steve Massey,영국,Q19568,
Q16003046,George Richardson,George Richardson,그레이트브리튼 아일랜드 연합왕국,Q19568,George William Richard Richardson
Q16003046,George Richardson,George Richardson,영국,Q19568,George William Richard Richardson
Q16009300,Alf Jewett,Alf Jewett,그레이트브리튼 아일랜드 연합왕국,Q19568,Alfred William Jewett
Q16009300,Alf Jewett,Alf Jewett,영국,Q19568,Alfred William Jewett
Q16013098,Eddie Smith,Eddie Smith,영국,Q19568,
Q16013817,David Coleman,David Coleman,영국,Q19568,David Houston Coleman
Q16014198,Phil Thomas,Phil Thomas,영국,Q19568,Philip Leslie Thomas
Q16015232,Stan Newsham,Stan Newsham,영국,Q19568,
Q16017591,Ernie Tagg,Ernie Tagg,그레이트브리튼 아일랜드 연합왕국,Q19568,
Q16017591,Ernie Tagg,Ernie Tagg,영국,Q19568,
Q16018076,Cameron Buchanan,Cameron Buchanan,영국,Q19568,
Q16019348,Reg Cutler,Reg Cutler,영국,Q19568,Reginald Victor Cutler
Q16073426,Richard Foulkes,Richard Foulkes,영국,Q19568,
Q16106862,Rod Adams,Rod Adams,영국,Q19568,
Q1614696,리처드 쿡,리처드 쿡,영국,Q19568,리처드 에드워드 쿡
Q16202378,Peter Castle,Peter Castle,영국,Q19568,
Q16235643,타이론 밍스,타이론 밍스,영국,Q19568,Tyrone Deon Mings
Q1628037,Warren Aspinall,Warren Aspinall,영국,Q19568,
Q16300824,제퍼슨 레르마,제퍼슨 레르마,콜롬비아,Q19568,Jefferson Andrés Lerma Solís
Q164521,조지 베스트,조지 베스트,영국,Q19568,Georgie Best
Q1647087,Don Givens,Don Givens,아일랜드,Q19568,Daniel Joseph Givens
Q16727516,필리프 빌링,필리프 빌링,덴마크 왕국,Q19568,Philip Anyanwu Billing
Q16727828,베일리 카길,베일리 카길,영국,Q19568,
Q16732880,Paul Morrell,Paul Morrell,영국,Q19568,Paul David Morrell
Q16739940,Alec Blakeman,Alec Blakeman,영국,Q19568,Alec George Blakeman
Q16745000,Billy Lunn,Billy Lunn,그레이트브리튼 아일랜드 연합왕국,Q19568,William John Lunn
Q16745000,Billy Lunn,Billy Lunn,영국,Q19568,William John Lunn
Q168498,베냐민 뷔헬,베냐민 뷔헬,리히텐슈타인,Q19568,
Q1686749,Jem Karacan,Jem Karacan,영국,Q19568,
Q1686749,Jem Karacan,Jem Karacan,튀르키예,Q19568,
Q1689331,Jimmy Case,Jimmy Case,영국,Q19568,
Q17496370,Lewis Cook,Lewis Cook,영국,Q19568,Lewis John Cook
Q17496546,에머슨 Hyndman,에머슨 Hyndman,미국,Q19568,에머슨 Schellas Hyndman
Q17517248,Scott Morgan,Scott Morgan,영국,Q19568,
