qid,wikidata_name,display_name,country,club_qid,alias
Q1030806,Francis Barthel,Francis Barthel,프랑스,Q126334,
Q10453632,Muhammad Juzaili Samion,Muhammad Juzaili Samion,말레이시아,Q126334,
Q104762153,Michel Luzi,Michel Luzi,프랑스,Q126334,
Q10493144,Julien Perrin,Julien Perrin,프랑스,Q126334,
Q10544544,칼리드 부타이브,칼리드 부타이브,모로코,Q126334,
Q10544544,칼리드 부타이브,칼리드 부타이브,프랑스,Q126334,
Q105664555,Larbi Chicha,Larbi Chicha,모로코,Q126334,
Q106981772,Matthieu Ezikian,Matthieu Ezikian,프랑스,Q126334,
Q10796,장알랭 팡숀,장알랭 팡숀,프랑스,Q126334,장알랭 앙드레 팡숀
Q108187024,마마두 사르,마마두 사르,프랑스,Q126334,
Q1150278,Cédric Stoll,Cédric Stoll,프랑스,Q126334,Cedric Stoll
Q115030,Fritz Keller,Fritz Keller,프랑스,Q126334,
Q1169405,Abdelkrim Merry,Abdelkrim Merry,모로코,Q126334,
Q1175006,David Klein,David Klein,프랑스,Q126334,
Q1175025,David Kobylík,David Kobylík,체코,Q126334,David Kobylik
Q1175151,David Ledy,David Ledy,프랑스,Q126334,
Q1176925,David Ulm,David Ulm,프랑스,Q126334,
Q1177327,다비드 지텔리,다비드 지텔리,프랑스,Q126334,
Q120254,Marc Keller,Marc Keller,프랑스,Q126334,Marc Albert Joseph Keller
Q12160,레미 가르데,레미 가르데,프랑스,Q126334,"Remi Garde, Remi Marie Francois Garde, Rémi Marie François Garde"
Q123227962,Aaron Anselmino,Aaron Anselmino,아르헨티나,Q126334,
Q1238201,도미니크 드로프시,도미니크 드로프시,프랑스,Q126334,
Q124745247,로뱅 리세르,로뱅 리세르,프랑스,Q126334,Robin Risser Birckel
Q1265123,제라르 솔레르,제라르 솔레르,프랑스,Q126334,Gerard Soler
Q127460,니콜라 포베르그,니콜라 포베르그,프랑스,Q126334,
Q1275478,알렉상드르 우키자,알렉상드르 우키자,알제리,Q126334,
Q1275478,알렉상드르 우키자,알렉상드르 우키자,프랑스,Q126334,
Q13055,레미 베르쿠트르,레미 베르쿠트르,프랑스,Q126334,"Remy Rene Paul Vercoutre, Rémy René Paul Vercoutre, Remy Vercoutre"
Q1334649,Stéphane Besle,Stéphane Besle,프랑스,Q126334,Stephane Besle
Q1337197,Emile Krumhorn,Emile Krumhorn,프랑스,Q126334,
Q1338760,Oscar Heisserer,Oscar Heisserer,프랑스,Q126334,
Q133878557,Johan N'zi,Johan N'zi,마다가스카르,Q126334,
Q133878557,Johan N'zi,Johan N'zi,프랑스,Q126334,
Q1341836,알렉산데르 파르네루드,알렉산데르 파르네루드,스웨덴,Q126334,
Q1342318,Jānis Bebris,Jānis Bebris,라트비아,Q126334,
Q134452228,Edmund Kunkelmann,Edmund Kunkelmann,독일,Q126334,
Q1347179,프랑수아 르메테르,프랑수아 르메테르,프랑스,Q126334,
Q134993871,Rafael Luís,Rafael Luís,포르투갈,Q126334,Rafael Filipe Gonçalves Soares Luís
Q1352559,Philippe Flucklinger,Philippe Flucklinger,프랑스,Q126334,
Q1354196,Jean-François Kornetzky,Jean-François Kornetzky,프랑스,Q126334,Jeff Kornetzky
Q1360674,Albert Baning,Albert Baning,카메룬,Q126334,Albert Legrand Baning
Q1361462,모르간 슈네데를랭,모르간 슈네데를랭,프랑스,Q126334,모르간 페르낭 제라르 슈네데를랭
Q1365389,Régis Dorn,Régis Dorn,프랑스,Q126334,Regis Dorn
Q1371434,스티븐 케시,스티븐 케시,나이지리아,Q126334,Stephen Okechukwu Keshi
Q1373225,올리비에 루아예,올리비에 루아예,프랑스,Q126334,
Q1378703,Dos Santos,Dos Santos,프랑스,Q126334,Manuel dos Santos Fernandes
Q1383300,Alexander Vencel,Alexander Vencel,슬로바키아,Q126334,
Q1383300,Alexander Vencel,Alexander Vencel,체코슬로바키아,Q126334,
Q1383300,Alexander Vencel,Alexander Vencel,프랑스,Q126334,
Q1388629,장프랑수아 라리오,장프랑수아 라리오,프랑스,Q126334,
Q1388915,파스칼 누마,파스칼 누마,프랑스,Q126334,파스칼 올리비에 누마
Q1391192,미셸 르블롱,미셸 르블롱,프랑스,Q126334,
Q1396580,Farez Brahmia,Farez Brahmia,알제리,Q126334,
Q1397945,폴 무킬라,폴 무킬라,콩고 공화국,Q126334,
Q1405667,Yvon Pouliquen,Yvon Pouliquen,프랑스,Q126334,
Q1411097,Félix Lacuesta,Félix Lacuesta,프랑스,Q126334,Felix Lacuesta
Q1413871,레몽 카엘벨,레몽 카엘벨,프랑스,Q126334,
Q142620,Mickaël Pagis,Mickaël Pagis,프랑스,Q126334,"Mickael Pagis, Mickael Serge Pagis, Mickaël Serge Pagis"
Q1450943,프랑수아 브리송,프랑수아 브리송,프랑스,Q126334,
Q1460488,Friedrich Kominek,Friedrich Kominek,오스트리아,Q126334,Fritz Kominek
Q14703470,Charles-Elie Laprevotte,Charles-Elie Laprevotte,프랑스,Q126334,Charles-Elie Laprévotte
Q1471697,Ferenc Nyers,Ferenc Nyers,프랑스,Q126334,Nyers II
Q1474102,József Zsámboki,József Zsámboki,헝가리,Q126334,Jozsef Zsamboki
Q1496717,Gaëtan Krebs,Gaëtan Krebs,프랑스,Q126334,
Q155287,Uwe Zötzsche,Uwe Zötzsche,독일,Q126334,
Q155287,Uwe Zötzsche,Uwe Zötzsche,동독,Q126334,
Q1553875,Guillaume Gauclin,Guillaume Gauclin,프랑스,Q126334,
Q1557327,스테판 트리츠,스테판 트리츠,프랑스,Q126334,Stephane Tritz
Q1573423,Simon Zenke,Simon Zenke,나이지리아,Q126334,Simon Terwase Zenke
Q15816990,Godfred Bekoé,Godfred Bekoé,가나,Q126334,
Q15917220,Caniggia Elva,Caniggia Elva,세인트루시아,Q126334,Caniggia Ginola Elva
Q15917220,Caniggia Elva,Caniggia Elva,캐나다,Q126334,Caniggia Ginola Elva
Q15971848,Christophe Eggimann,Christophe Eggimann,프랑스,Q126334,
Q1605705,Henri Baillot,Henri Baillot,프랑스,Q126334,
Q1606007,Henri Roessler,Henri Roessler,프랑스,Q126334,
Q161862,Didier Monczuk,Didier Monczuk,프랑스,Q126334,
Q1645040,Yves Ehrlacher,Yves Ehrlacher,프랑스,Q126334,
Q1646840,그자비에 그라블렌,그자비에 그라블렌,프랑스,Q126334,그자비에 세르주 필리프 그라블렌
Q1651776,Vincent Fernandez,Vincent Fernandez,프랑스,Q126334,
Q16635526,Fabrice Mège,Fabrice Mège,프랑스,Q126334,
Q1664340,Tommy de Jong,Tommy de Jong,프랑스,Q126334,
Q1684925,Jean-Jacques Marx,Jean-Jacques Marx,프랑스,Q126334,
Q16855383,Patrick Vincent,Patrick Vincent,프랑스,Q126334,
