qid,wikidata_name,display_name,country,club_qid,alias
Q101073917,아르센 자하랸,아르센 자하랸,러시아,Q10315,
Q101074194,Aritz Aranbarri,Aritz Aranbarri,스페인,Q10315,Aritz Arambarri Murua
Q1028020,이니고 마르티네스,이니고 마르티네스,스페인,Q10315,
Q10395053,Juan Ugarte,Juan Ugarte,스페인,Q10315,
Q106091586,Nicasio Goitisolo Zubizarreta,Nicasio Goitisolo Zubizarreta,영국,Q10315,
Q106092481,José Miguel Arregi Aranzegi ,José Miguel Arregi Aranzegi ,스페인,Q10315,
Q106116553,Txurdin,Txurdin,정보 없음,Q10315,
Q106193122,George McGuinness,George McGuinness,대영제국,Q10315,
Q106243666,Pedro Bea,Pedro Bea,스페인,Q10315,
Q106243666,Pedro Bea,Pedro Bea,쿠바,Q10315,
Q106514931,Jon Karrikaburu,Jon Karrikaburu,정보 없음,Q10315,Jon Karrikaburu Jaimerena
Q106777321,Theo Lucbert,Theo Lucbert,프랑스,Q10315,
Q106777340,Jérémy Blasco,Jérémy Blasco,프랑스,Q10315,
Q1068786,호세 앙헬 발데스,호세 앙헬 발데스,스페인,Q10315,Jose Angel Valdes
Q106908442,Gaizka Aiesa,Gaizka Aiesa,스페인,Q10315,Gaizka Ayesa
Q106930365,Julen Lobete,Julen Lobete,스페인,Q10315,
Q106930407,Beñat Turrientes,Beñat Turrientes,스페인,Q10315,
Q106944019,Unai Veiga,Unai Veiga,스페인,Q10315,
Q106965055,알렉스 페차로만,알렉스 페차로만,스페인,Q10315,
Q107035459,Jon Ander Olasagasti,Jon Ander Olasagasti,스페인,Q10315,
Q107035595,Aritz Aldasoro,Aritz Aldasoro,정보 없음,Q10315,Aritz Aldasoro Sarriegi
Q107036068,Iñaki Recio,Iñaki Recio,정보 없음,Q10315,
Q107207940,Jon Gurutzeta,Jon Gurutzeta,스페인,Q10315,Jon Guruzeta
Q107235080,Unai Rementeria Castro,Unai Rementeria Castro,스페인,Q10315,
Q107297844,Mikel Goti,Mikel Goti,스페인,Q10315,
Q107501473,Jorge Martínez-Losa,Jorge Martínez-Losa,정보 없음,Q10315,
Q107561584,Unai Ruiz-Zeberio,Unai Ruiz-Zeberio,스페인,Q10315,
Q107605559,Javier Martón,Javier Martón,정보 없음,Q10315,
Q107721987,Imanol Ezkurdia,Imanol Ezkurdia,스페인,Q10315,Imanol Ezkurdia Ugalde
Q107746964,Daniel Garrido,Daniel Garrido,스페인,Q10315,Daniel Garrido Peña
Q107747046,Yago Cantero,Yago Cantero,스페인,Q10315,
Q107747119,Ander Zoilo,Ander Zoilo,스페인,Q10315,
Q108412355,Iker Kortajarena,Iker Kortajarena,스페인,Q10315,
Q108413741,Ander Martín,Ander Martín,스페인,Q10315,Ander Martín Odriozola
Q108576610,José Antonio de la Hoz Uranga,José Antonio de la Hoz Uranga,스페인,Q10315,
Q108665872,Jon Magunazelaia,Jon Magunazelaia,스페인,Q10315,
Q108693214,Jokin Gabilondo,Jokin Gabilondo,스페인,Q10315,Jokin Gabilondo Garmendia
Q108861032,Unai Marrero,Unai Marrero,스페인,Q10315,
Q109557056,Peru Rodríguez,Peru Rodríguez,스페인,Q10315,
Q11035540,Joseba Agirre Oliden,Joseba Agirre Oliden,스페인,Q10315,
Q11039705,José María Lumbreras Paños,José María Lumbreras Paños,스페인,Q10315,
Q110415811,호르헤 아귀레,호르헤 아귀레,스페인,Q10315,호르헤 아기르 데 세스페데스
Q110652731,Pablo Marín,Pablo Marín,스페인,Q10315,
Q1112359,Jesús Herrera Alonso,Jesús Herrera Alonso,스페인,Q10315,Jesus Herrera Alonso
Q111488644,Orri Óskarsson,Orri Óskarsson,아이슬란드,Q10315,
Q1115805,헤르만 에레라,헤르만 에레라,아르헨티나,Q10315,German Herrera
Q1119062,세바스티안 온토리아,세바스티안 온토리아,스페인,Q10315,"Sebastian Ontoria, Sebastián Ontoria Escolaza"
Q112112460,Mikel Azparren Arizkuren,Mikel Azparren Arizkuren,정보 없음,Q10315,
Q112620020,Wesley Gassova,Wesley Gassova,브라질,Q10315,
Q112977983,Luis Beguiristain,Luis Beguiristain,스페인,Q10315,
