qid,wikidata_name,display_name,country,club_qid,alias
Q100287932,Imad Rondić,Imad Rondić,보스니아 헤르체고비나,Q104770,Imad Rondic
Q1045584,Carsten Keuler,Carsten Keuler,독일,Q104770,
Q10552615,Deyverson,Deyverson,브라질,Q104770,Deyverson Brum Silva
Q10552708,케빈 비머,케빈 비머,오스트리아,Q104770,
Q10554084,Bruno Nascimento,Bruno Nascimento,브라질,Q104770,Bruno Andrade de Toledo Nascimento
Q107659,Andreas Menger,Andreas Menger,독일,Q104770,
Q1079318,Christian Dollberg,Christian Dollberg,아르헨티나,Q104770,
Q1081964,Christian Springer,Christian Springer,독일,Q104770,
Q1082391,Christian Wolski,Christian Wolski,독일,Q104770,
Q109397,클라우디오 피사로,클라우디오 피사로,독일,Q104770,클라우디오 피자로
Q109397,클라우디오 피사로,클라우디오 피사로,이탈리아,Q104770,클라우디오 피자로
Q109397,클라우디오 피사로,클라우디오 피사로,페루,Q104770,클라우디오 피자로
Q1098383,Claus-Dieter Wollitz,Claus-Dieter Wollitz,독일,Q104770,Pele Wollitz
Q111050,Kacper Przybyłko,Kacper Przybyłko,독일,Q104770,
Q111050,Kacper Przybyłko,Kacper Przybyłko,폴란드,Q104770,
Q113001,디르크 로트너,디르크 로트너,독일,Q104770,
Q113711,Thomas Cichon,Thomas Cichon,독일,Q104770,Thomas Joachim Cichon
Q113711,Thomas Cichon,Thomas Cichon,폴란드,Q104770,Thomas Joachim Cichon
Q114954,아르툠스 루드네우스,아르툠스 루드네우스,라트비아,Q104770,Artjoms Rudnevs
Q1151302,프란스 더뮝크,프란스 더뮝크,네덜란드 왕국,Q104770,프란스 더 뮝크
Q115750,Aleksandar Mitreski,Aleksandar Mitreski,스위스,Q104770,
Q1160582,Daniel Eschbach,Daniel Eschbach,독일,Q104770,
Q116294228,Justin Diehl,Justin Diehl,정보 없음,Q104770,
Q1163988,Danijel Gatarić,Danijel Gatarić,독일,Q104770,
Q11728458,Joseph Londji,Joseph Londji,정보 없음,Q104770,
Q1176144,David Pizanti,David Pizanti,이스라엘,Q104770,
Q1189151,Dennis Grassow,Dennis Grassow,독일,Q104770,
Q1189578,Dennis Vogt,Dennis Vogt,독일,Q104770,
Q1193428,Louis Schaub,Louis Schaub,오스트리아,Q104770,
Q120255,프란츠 브룽스,프란츠 브룽스,독일,Q104770,
Q1222594,Dieter Paucken,Dieter Paucken,독일,Q104770,
Q122341,마르코 슈트렐러,마르코 슈트렐러,스위스,Q104770,"마르코 스트렐러, 마르코 스트렐레르"
Q1223433,Dietmar Jost,Dietmar Jost,독일,Q104770,
Q1223493,Dietmar Mürdter,Dietmar Mürdter,독일,Q104770,
Q122789533,Damion Downs,Damion Downs,독일,Q104770,Damion Lamar Downs
Q122789533,Damion Downs,Damion Downs,미국,Q104770,Damion Lamar Downs
Q1229249,Wolfgang John,Wolfgang John,독일,Q104770,
Q1237688,Dominick Drexler,Dominick Drexler,독일,Q104770,
Q1238218,도미니크 하인츠,도미니크 하인츠,독일,Q104770,
Q1238271,Dominique Ndjeng,Dominique Ndjeng,독일,Q104770,
Q1243630,Herbert Bönnen,Herbert Bönnen,독일,Q104770,
Q1244037,Franz Becker,Franz Becker,독일,Q104770,
Q124507672,Ricardo Henning,Ricardo Henning,자메이카,Q104770,
Q125549770,Saïd El Mala,Saïd El Mala,독일,Q104770,
Q1259949,Günter Weber,Günter Weber,독일,Q104770,
Q1272876,Michael Rösele,Michael Rösele,독일,Q104770,
Q1277824,Roland Gerber,Roland Gerber,독일,Q104770,
Q1284305,Ferenc Schmidt,Ferenc Schmidt,독일,Q104770,
Q1284405,Walter Müller,Walter Müller,독일,Q104770,Walter Muller
Q1284430,Edhem Šljivo,Edhem Šljivo,유고슬라비아,Q104770,
Q128801,마르코 회거,마르코 회거,독일,Q104770,
Q128877,Sebastian Freis,Sebastian Freis,독일,Q104770,
Q1289675,Michael Parensen,Michael Parensen,독일,Q104770,
Q1293495,Edward Sarpei,Edward Sarpei,가나,Q104770,
Q1305493,Georg Bosbach,Georg Bosbach,독일,Q104770,
Q1313135,Frank Hartmann,Frank Hartmann,독일,Q104770,
Q1334135,Mikael Ishak,Mikael Ishak,스웨덴,Q104770,
Q1334135,Mikael Ishak,Mikael Ishak,시리아,Q104770,
Q133773668,Günter Schäfer,Günter Schäfer,독일,Q104770,
Q1343147,Enis Alushi,Enis Alushi,독일,Q104770,
Q1347242,미셸 판더코르퓟,미셸 판더코르퓟,네덜란드 왕국,Q104770,미카엘 안토니위스 베르나르뒤스 판더코르퓟
Q134976,루카스 포돌스키,루카스 포돌스키,독일,Q104770,"우카스 포돌스키, 우카시 포돌스키, 포돌스키"
Q134976,루카스 포돌스키,루카스 포돌스키,폴란드,Q104770,"우카스 포돌스키, 우카시 포돌스키, 포돌스키"
Q1351809,Roger Magnusson,Roger Magnusson,스웨덴,Q104770,
Q135393258,Emin Kujović,Emin Kujović,몬테네그로,Q104770,
Q135393258,Emin Kujović,Emin Kujović,보스니아 헤르체고비나,Q104770,
Q1355712,Goran Vučević,Goran Vučević,크로아티아,Q104770,
Q1363628,Alexandru Ioniță,Alexandru Ioniță,루마니아,Q104770,
