qid,wikidata_name,display_name,country,club_qid,alias
Q1025420,Caesar Jenkyns,Caesar Jenkyns,그레이트브리튼 아일랜드 연합왕국,Q18656,Caesar Augustus Llewellyn Jenkyns
Q1025420,Caesar Jenkyns,Caesar Jenkyns,영국,Q18656,Caesar Augustus Llewellyn Jenkyns
Q1034274,Hasney Aljofree,Hasney Aljofree,영국,Q18656,
Q10379403,Harry Baird,Harry Baird,영국,Q18656,
Q10379931,Fred Hopkin,Fred Hopkin,그레이트브리튼 아일랜드 연합왕국,Q18656,Frederick Hopkin
Q10379931,Fred Hopkin,Fred Hopkin,영국,Q18656,Frederick Hopkin
Q10380998,Tom Robertson,Tom Robertson,그레이트브리튼 아일랜드 연합왕국,Q18656,Thomas Robertson
Q10380998,Tom Robertson,Tom Robertson,영국,Q18656,Thomas Robertson
Q10381861,Billy Walsh,Billy Walsh,아일랜드,Q18656,William Walsh
Q10383027,Warren Bradley,Warren Bradley,영국,Q18656,
Q10397380,Alan Gowling,Alan Gowling,영국,Q18656,Alan Edwin Gowling
Q10402233,Ernie Goldthorpe,Ernie Goldthorpe,그레이트브리튼 아일랜드 연합왕국,Q18656,Ernest Holroyde Goldthorpe
Q10402233,Ernie Goldthorpe,Ernie Goldthorpe,영국,Q18656,Ernest Holroyde Goldthorpe
Q10407374,Billy Behan,Billy Behan,아일랜드,Q18656,William Behan
Q10410370,Neil Whitworth,Neil Whitworth,영국,Q18656,Neil Anthony Whitworth
Q10421467,Jack Ball,Jack Ball,그레이트브리튼 아일랜드 연합왕국,Q18656,John Thomas Ball
Q10421467,Jack Ball,Jack Ball,영국,Q18656,John Thomas Ball
Q10422609,Jimmy Bullock,Jimmy Bullock,그레이트브리튼 아일랜드 연합왕국,Q18656,James Bullock
Q10422609,Jimmy Bullock,Jimmy Bullock,영국,Q18656,James Bullock
Q10441366,Matty Mainwaring,Matty Mainwaring,영국,Q18656,Matthew Thomas Mainwaring
Q10448583,Tom Sloan,Tom Sloan,영국,Q18656,Thomas Sloan
Q10449204,George Bissett,George Bissett,그레이트브리튼 아일랜드 연합왕국,Q18656,
Q10449204,George Bissett,George Bissett,영국,Q18656,
Q10452837,Bob Parkinson,Bob Parkinson,그레이트브리튼 아일랜드 연합왕국,Q18656,Robert Parkinson
Q10452837,Bob Parkinson,Bob Parkinson,영국,Q18656,Robert Parkinson
Q10453606,David Lyner,David Lyner,그레이트브리튼 아일랜드 연합왕국,Q18656,
Q10453606,David Lyner,David Lyner,영국,Q18656,
Q10453620,Henry Topping,Henry Topping,그레이트브리튼 아일랜드 연합왕국,Q18656,
Q10453620,Henry Topping,Henry Topping,영국,Q18656,
Q10453702,James Robinson,James Robinson,영국,Q18656,James Wilson Robinson
Q10453907,Harry Worrall,Harry Worrall,그레이트브리튼 아일랜드 연합왕국,Q18656,
Q10453907,Harry Worrall,Harry Worrall,영국,Q18656,
Q10454176,Joe Ford,Joe Ford,그레이트브리튼 아일랜드 연합왕국,Q18656,Joseph Bertram Ford
Q10454176,Joe Ford,Joe Ford,영국,Q18656,Joseph Bertram Ford
Q10454640,Wilfred Lievesley,Wilfred Lievesley,그레이트브리튼 아일랜드 연합왕국,Q18656,
Q10454640,Wilfred Lievesley,Wilfred Lievesley,영국,Q18656,
Q10455114,Samuel Johnson,Samuel Johnson,그레이트브리튼 아일랜드 연합왕국,Q18656,Samuel Clay Johnson
Q10455114,Samuel Johnson,Samuel Johnson,영국,Q18656,Samuel Clay Johnson
Q10455129,Albert Kinsey,Albert Kinsey,영국,Q18656,Albert John Kinsey
Q10457549,James Cairns,James Cairns,정보 없음,Q18656,
Q10465599,Paul Sixsmith,Paul Sixsmith,몰타,Q18656,
Q10483055,Bill Hullett,Bill Hullett,그레이트브리튼 아일랜드 연합왕국,Q18656,William Alexander Hullett
Q10483055,Bill Hullett,Bill Hullett,영국,Q18656,William Alexander Hullett
Q10520,데이비드 베컴,데이비드 베컴,영국,Q18656,"데이비드 로버트 조지프 베컴, 베컴"
Q10524,라이언 긱스,라이언 긱스,영국,Q18656,"Ryan Wilson, Ryan Joseph Giggs"
Q10577,톰 클레벌리,톰 클레벌리,영국,Q18656,Thomas William Cleverley
Q10585,벤 포스터,벤 포스터,영국,Q18656,Ben Anthony Foster
Q10602,애슐리 영,애슐리 영,영국,Q18656,Ashley Simon Young
Q1065043,Oliver Gill,Oliver Gill,영국,Q18656,Oliver David Gill
Q1066905,Charlie Hannaford,Charlie Hannaford,그레이트브리튼 아일랜드 연합왕국,Q18656,Charles Hannaford
Q1066905,Charlie Hannaford,Charlie Hannaford,영국,Q18656,Charles Hannaford
Q106805131,안토니 엘랑가,안토니 엘랑가,스웨덴,Q18656,
Q10857014,Ashley Westwood,Ashley Westwood,영국,Q18656,Ashley Michael Westwood
Q1099281,Clayton Blackmore,Clayton Blackmore,영국,Q18656,Clayton Graham Blackmore
Q110001765,알바로 페르난데스,알바로 페르난데스,스페인,Q18656,Álvaro Fernández Carreras
Q1108462,Colin Gibson,Colin Gibson,영국,Q18656,Colin John Gibson
Q1108592,Colin Murdock,Colin Murdock,영국,Q18656,Colin James Murdock
