qid,wikidata_name,display_name,country,club_qid,alias
Q1028081,모아시르 로드리게스 산투스,모아시르 로드리게스 산투스,브라질,Q10329,
Q10293011,Dudu,Dudu,브라질,Q10329,Olegário Tolóí de Oliveira
Q1029913,Javier Hervás,Javier Hervás,스페인,Q10329,Javier Hervas
Q1032597,루이스 무리엘,루이스 무리엘,콜롬비아,Q10329,Luis Fernando Muriel Fruto
Q10379786,Zigor Aranalde,Zigor Aranalde,스페인,Q10329,"Zigor A. Sarasola, Zigor Aranalde Sarasola"
Q10432361,José Padrón,José Padrón,스페인,Q10329,
Q10504873,José Taira,José Taira,포르투갈,Q10329,
Q10507499,페페 브란드,페페 브란드,스페인,Q10329,
Q10556350,마리아노 디아스 메히아,마리아노 디아스 메히아,도미니카 공화국,Q10329,Mariano Díaz Mejía
Q10556350,마리아노 디아스 메히아,마리아노 디아스 메히아,스페인,Q10329,Mariano Díaz Mejía
Q10558991,마리아노 풀리도,마리아노 풀리도,스페인,Q10329,
Q10736,이케치 안야,이케치 안야,영국,Q10329,
Q1081462,Christian Pouga,Christian Pouga,카메룬,Q10329,
Q10873722,Manuel Doménech Pinto,Manuel Doménech Pinto,스페인,Q10329,Manuel Domenech Pinto
Q11217931,Monchi,Monchi,스페인,Q10329,Ramón Rodríguez Verdejo
Q112877211,알레호 벨리스,알레호 벨리스,아르헨티나,Q10329,
Q115453,이반 라키티치,이반 라키티치,스위스,Q10329,Ivan Rakitic
Q115453,이반 라키티치,이반 라키티치,크로아티아,Q10329,Ivan Rakitic
Q11697229,파블로 마친,파블로 마친,스페인,Q10329,Pablo Machín Díez
Q11698576,페드로 곤살레스 마르티네스,페드로 곤살레스 마르티네스,스페인,Q10329,
Q1173951,David Castedo,David Castedo,스페인,Q10329,David Castedo Escudero
Q117831163,José Catalán,José Catalán,스페인,Q10329,
Q118976083,Ricardo García Fernández,Ricardo García Fernández,스페인,Q10329,
Q11904990,Fredi Lobeiras,Fredi Lobeiras,스페인,Q10329,
Q11906052,Antonio Gómez González,Antonio Gómez González,스페인,Q10329,
Q11924133,Germán Rojas Gallego,Germán Rojas Gallego,스페인,Q10329,
Q11929064,José Carvajal Puente,José Carvajal Puente,스페인,Q10329,
Q11929119,José Luis Raimundo Romero,José Luis Raimundo Romero,스페인,Q10329,
Q11929179,José Miguel Zafra Sánchez,José Miguel Zafra Sánchez,스페인,Q10329,
Q11929247,Juan Antonio Andrades Gutiérrez,Juan Antonio Andrades Gutiérrez,스페인,Q10329,
Q11929247,Juan Antonio Andrades Gutiérrez,Juan Antonio Andrades Gutiérrez,프랑스,Q10329,
Q11929258,Juan Antonio Santaella Rando,Juan Antonio Santaella Rando,스페인,Q10329,
Q11934254,Luis Gil Torres,Luis Gil Torres,스페인,Q10329,
Q11934918,Manuel Asian Bejarano,Manuel Asian Bejarano,스페인,Q10329,
Q11935279,Marco Antonio García Ruiz,Marco Antonio García Ruiz,스페인,Q10329,
Q11944454,Rafael Rodríguez Castro,Rafael Rodríguez Castro,스페인,Q10329,
Q11944702,Ramón Sánchez del Valle,Ramón Sánchez del Valle,스페인,Q10329,
Q11954688,Victor Javier Ferreras Quintanilla,Victor Javier Ferreras Quintanilla,스페인,Q10329,
Q12387093,Diego Villalonga,Diego Villalonga,스페인,Q10329,
Q12392746,Manuel Idígoras Aspiazu,Manuel Idígoras Aspiazu,스페인,Q10329,
Q12392764,Manuel López Arias,Manuel López Arias,스페인,Q10329,
Q125945,세르지 고메스,세르지 고메스,스페인,Q10329,세르지 고메스 이 솔라
Q1294326,Tibor Szalay,Tibor Szalay,헝가리,Q10329,Tibor Szalay Csikos
Q1329060,엔리케 마테오스,엔리케 마테오스,스페인,Q10329,Enrique Mateos Mancebo
Q1329060,엔리케 마테오스,엔리케 마테오스,이탈리아,Q10329,Enrique Mateos Mancebo
Q13304,무하마두 다보,무하마두 다보,세네갈,Q10329,
Q13304,무하마두 다보,무하마두 다보,프랑스,Q10329,
Q13359326,Israel Puerto,Israel Puerto,스페인,Q10329,Israel Puerto Pineda
Q1345108,빅토르 에스파라고,빅토르 에스파라고,우루과이,Q10329,Victor Esparrago
Q1348987,토마스 뤼테르,토마스 뤼테르,덴마크 왕국,Q10329,토마스 뤼테르 야콥센
Q1353788,Josimar,Josimar,브라질,Q10329,Josimar Higino Pereira
Q1354322,그제고시 크리호비아크,그제고시 크리호비아크,폴란드,Q10329,
Q137128,위삼 벤 예데르,위삼 벤 예데르,프랑스,Q10329,
Q1371773,Lúcio Wagner,Lúcio Wagner,브라질,Q10329,Lucio Wagner
Q1372491,가브리엘 메르카도,가브리엘 메르카도,아르헨티나,Q10329,
Q1377931,Fernando Sales,Fernando Sales,스페인,Q10329,
Q1408628,Félix de los Heros,Félix de los Heros,스페인,Q10329,Felix de los Heros
Q14558450,아드난 야누자이,아드난 야누자이,벨기에,Q10329,
Q150921,마르코 마린,마르코 마린,독일,Q10329,
Q15111684,Manuel Haro,Manuel Haro,스페인,Q10329,Manuel Haro Ruiz
Q15113616,안드레 실바,안드레 실바,포르투갈,Q10329,"Andre Miguel Valente da Silva, André Miguel Valente da Silva, Andre Silva"
Q15214940,알렉스 텔레스,알렉스 텔레스,브라질,Q10329,Alex Nicolao Telles
Q154303,피오트르 트로호프스키,피오트르 트로호프스키,독일,Q10329,
Q15482860,Antonio Cotán,Antonio Cotán,스페인,Q10329,
Q15531251,Pedro Del Campo Zafra,Pedro Del Campo Zafra,스페인,Q10329,
Q1556977,토마시 바츨리크,토마시 바츨리크,체코,Q10329,Tomas Vaclik
Q15613978,José Tirado Castilla,José Tirado Castilla,스페인,Q10329,
Q15621195,Lorenzo Morón Vizcaíno,Lorenzo Morón Vizcaíno,스페인,Q10329,Lorogol
Q15623839,Francisco Lama Díaz,Francisco Lama Díaz,스페인,Q10329,
Q15635015,José Cabrera Bazán,José Cabrera Bazán,스페인,Q10329,"José Cabrera, José Cabrera Bazan"
Q159319,코피 은드리 로마리크,코피 은드리 로마리크,코트디부아르,Q10329,Christian Koffi N'dri Romaric
Q15963931,무니르 엘 하다디,무니르 엘 하다디,모로코,Q10329,"donner kebab, Munir El Haddadi Mohamed"
Q15993706,Jorge Orlando López,Jorge Orlando López,아르헨티나,Q10329,
Q16021998,카를로스 페르난데스 루나,카를로스 페르난데스 루나,스페인,Q10329,
Q16063739,Luisín Rodríguez,Luisín Rodríguez,스페인,Q10329,
Q1607076,Vinny Samways,Vinny Samways,영국,Q10329,"Vincent ""Vinny"" Samways, Vincent Samways"
Q16143393,Modesto Acosta de la Rosa,Modesto Acosta de la Rosa,스페인,Q10329,
Q16185886,Antonio Díaz Gil,Antonio Díaz Gil,스페인,Q10329,
Q16197823,Manuel Díaz Gil,Manuel Díaz Gil,스페인,Q10329,Liz
Q16232304,Raúl Rodríguez Navas,Raúl Rodríguez Navas,스페인,Q10329,
