qid,wikidata_name,display_name,country,club_qid,alias
Q10523871,Natalia Pablos,Natalia Pablos,스페인,Q10300,
Q10541479,Mario Gimeno,Mario Gimeno,스페인,Q10300,Mario Gimeno Alonso
Q112145875,Oswaldo Dandru,Oswaldo Dandru,아르헨티나,Q10300,
Q112145875,Oswaldo Dandru,Oswaldo Dandru,프랑스,Q10300,
Q1141456,Gustavo Bartelt,Gustavo Bartelt,아르헨티나,Q10300,Gustavo Javier Bartelt
Q115119,훌렌 로페테기,훌렌 로페테기,스페인,Q10300,Julen Lopetegui Argote
Q1157022,호르디 아마트,호르디 아마트,인도네시아,Q10300,Jordi Amat Maas
Q11684582,Javier Muñoz Arévalo,Javier Muñoz Arévalo,스페인,Q10300,
Q11684775,Jesús Diego Cota,Jesús Diego Cota,스페인,Q10300,
Q11698634,페드로 발렌틴 모라,페드로 발렌틴 모라,스페인,Q10300,Pere Valentí Mora Mariné
Q1173535,David Aganzo,David Aganzo,스페인,Q10300,
Q117676398,Ramón Pérez Mesa,Ramón Pérez Mesa,스페인,Q10300,
Q11912478,Carlos Sastre Varela,Carlos Sastre Varela,스페인,Q10300,
Q11918012,Edilson Marcelo Rocha,Edilson Marcelo Rocha,브라질,Q10300,
Q11918091,Eduardo Belza,Eduardo Belza,우루과이,Q10300,Eduardo Belza Franco
Q11918109,Eduardo Rodríguez Martín,Eduardo Rodríguez Martín,스페인,Q10300,
Q11921819,Fernando Moreno López,Fernando Moreno López,스페인,Q10300,
Q11924227,Gilmar Jorge Alberto Dos Santos,Gilmar Jorge Alberto Dos Santos,브라질,Q10300,Gilmar Jorge dos Santos
Q11927517,Jesús Morillas Fernández,Jesús Morillas Fernández,스페인,Q10300,
Q11929064,José Carvajal Puente,José Carvajal Puente,스페인,Q10300,
Q11929105,José Luis Baroja Galán,José Luis Baroja Galán,스페인,Q10300,
Q11929111,José Luis Gallego García,José Luis Gallego García,스페인,Q10300,Gallego
Q11929118,José Luis Rodrigo Velasco,José Luis Rodrigo Velasco,스페인,Q10300,
Q11929148,José Maria López Duque,José Maria López Duque,스페인,Q10300,
Q11934981,Manuel Ortega Momparlet,Manuel Ortega Momparlet,스페인,Q10300,
Q11936252,Mauro García Juncal,Mauro García Juncal,스페인,Q10300,
Q11936743,Miguel Melgar Rodríguez,Miguel Melgar Rodríguez,스페인,Q10300,
Q11940699,Pedro Aguado Moreno,Pedro Aguado Moreno,스페인,Q10300,
Q11940714,Pedro Hontecillas Gómez,Pedro Hontecillas Gómez,스페인,Q10300,
Q11955789,Ángel Luis Morón Romero,Ángel Luis Morón Romero,스페인,Q10300,
Q11955905,Óscar Aparicio Peláez,Óscar Aparicio Peláez,스페인,Q10300,
Q12391270,Juan Chapela,Juan Chapela,스페인,Q10300,
Q12392723,Manuel Gallego Trapero,Manuel Gallego Trapero,스페인,Q10300,
Q12403082,Ángel Sánchez Candil,Ángel Sánchez Candil,스페인,Q10300,
Q130635721,Ceslestino Ledo,Ceslestino Ledo,스페인,Q10300,"Ledo, Celestino Ledo López"
Q13382434,디에고 요렌테,디에고 요렌테,스페인,Q10300,Diego Javier Llorente Ríos
Q13415805,Alberto Malagón Amate,Alberto Malagón Amate,스페인,Q10300,
Q136140648,Santos Buendía,Santos Buendía,스페인,Q10300,Santos Buendía Romera
Q1363074,펠리시아노 리비야,펠리시아노 리비야,스페인,Q10300,
Q1367175,마누엘 벨라스케스,마누엘 벨라스케스,스페인,Q10300,Manuel Velazquez
Q1367738,에르네스토 갈란,에르네스토 갈란,스페인,Q10300,Ernesto Galan
Q1371567,훌리오 알바레스,훌리오 알바레스,베네수엘라,Q10300,Julio Alvarez
Q1371567,훌리오 알바레스,훌리오 알바레스,스페인,Q10300,Julio Alvarez
Q1378341,José Jesús Perera,José Jesús Perera,스페인,Q10300,Jose Jesus Perera
Q1379036,Ángel Vivar Dorado,Ángel Vivar Dorado,스페인,Q10300,Angel Vivar Dorado
Q1379134,Jofre Mateu,Jofre Mateu,스페인,Q10300,
Q138172,라다멜 팔카오,라다멜 팔카오,베네수엘라,Q10300,라다멜 팔카우
Q138172,라다멜 팔카오,라다멜 팔카오,콜롬비아,Q10300,라다멜 팔카우
Q138860766,José Antonio Aramayo,José Antonio Aramayo,스페인,Q10300,
Q138860766,José Antonio Aramayo,José Antonio Aramayo,아르헨티나,Q10300,
Q138949849,Q138949849,Q138949849,스페인,Q10300,
Q1394422,호세 이그나시오 페르난데스,호세 이그나시오 페르난데스,스페인,Q10300,"Joseito, Jose Iglesias Fernandez, Joseíto"
Q1408959,Josemir Lujambio,Josemir Lujambio,우루과이,Q10300,Josemir Lujambio Llanes
Q1440615,Borja García Freire,Borja García Freire,스페인,Q10300,Borja Garcia Freire
Q14565887,Giannelli Imbula,Giannelli Imbula,콩고 민주 공화국,Q10300,"Gianelli Imbula Wanga, Gilbert Imbula Wanga"
Q14565887,Giannelli Imbula,Giannelli Imbula,프랑스,Q10300,"Gianelli Imbula Wanga, Gilbert Imbula Wanga"
Q14777639,Álvaro García Rivera,Álvaro García Rivera,스페인,Q10300,
Q15076112,Mohammed Fatau,Mohammed Fatau,가나,Q10300,
Q15222370,Adrián Embarba Blázquez,Adrián Embarba Blázquez,스페인,Q10300,
Q1545256,그레고리오 베니토,그레고리오 베니토,스페인,Q10300,"Gregorio Benito, Gregorio Benito Rubio"
Q15463955,Juan Manuel Prieto,Juan Manuel Prieto,스페인,Q10300,
Q15524754,Julián Palacios San Millán,Julián Palacios San Millán,스페인,Q10300,
Q15563018,Miguel Ángel España Rosado,Miguel Ángel España Rosado,스페인,Q10300,
Q15622236,Ricardo Cavas Merino,Ricardo Cavas Merino,스페인,Q10300,Ricardo Cavas
Q15624769,Ángel Herrero Morales,Ángel Herrero Morales,스페인,Q10300,Herrero I
Q15629669,Sergio Segura Álvaro,Sergio Segura Álvaro,스페인,Q10300,
Q1590587,Marianela Szymanowski,Marianela Szymanowski,아르헨티나,Q10300,
Q15978303,Benito García,Benito García,스페인,Q10300,
Q16056008,알바로 메드란,알바로 메드란,스페인,Q10300,
Q16148509,Hugo Álvarez Quintas,Hugo Álvarez Quintas,스페인,Q10300,
Q16149273,José Manuel Alcañiz,José Manuel Alcañiz,스페인,Q10300,
Q16181213,Valentín Buiza Sánchez,Valentín Buiza Sánchez,스페인,Q10300,
Q16193248,José Mejías,José Mejías,스페인,Q10300,
Q16196748,Ramón Búa,Ramón Búa,스페인,Q10300,
Q16224072,Yuma,Yuma,스페인,Q10300,Javier Monsálvez
Q16234083,David González Plata,David González Plata,스페인,Q10300,Nono
Q16234784,Mario Gómez Martín,Mario Gómez Martín,스페인,Q10300,
Q16235660,알렉스 모레노,알렉스 모레노,스페인,Q10300,"Alex Moreno, Álex Moreno"
Q16269541,Juan Carlos Fernández Argenta,Juan Carlos Fernández Argenta,스페인,Q10300,
Q16270920,Enrique Fernández Francisco,Enrique Fernández Francisco,스페인,Q10300,
Q16270928,Juan Emilio Castellano Macua,Juan Emilio Castellano Macua,스페인,Q10300,Macua
Q16270937,José Francisco Gómez Tanco,José Francisco Gómez Tanco,스페인,Q10300,
Q16297558,Jacob Azafrani Beliti,Jacob Azafrani Beliti,스페인,Q10300,
Q16297558,Jacob Azafrani Beliti,Jacob Azafrani Beliti,스페인령 모로코,Q10300,
Q16298883,Teófilo Dueñas,Teófilo Dueñas,스페인,Q10300,Teofilo Duenas
Q16300598,Alejandro Fernández-Alves Alcázar,Alejandro Fernández-Alves Alcázar,스페인,Q10300,
Q16300800,José Alberto Izquierdo,José Alberto Izquierdo,스페인,Q10300,
Q16300837,후안 안토니오 펠리페,후안 안토니오 펠리페,스페인,Q10300,
Q16302361,Eliseo Salamanca,Eliseo Salamanca,스페인,Q10300,
Q16302402,Luis Antonio Sánchez Martín,Luis Antonio Sánchez Martín,스페인,Q10300,
Q16302699,Miguel Uceda,Miguel Uceda,스페인,Q10300,
