qid,wikidata_name,display_name,country,club_qid,alias
Q101566770,Andrea Ciolli,Andrea Ciolli,이탈리아,Q1422,
Q102027,파비오 칸나바로,파비오 칸나바로,이탈리아,Q1422,"카나바로, 칸나바로, 파비오 카나바로"
Q1024135,Lorenzo Balestro,Lorenzo Balestro,이탈리아,Q1422,
Q1035366,Harry Goodley,Harry Goodley,그레이트브리튼 아일랜드 연합왕국,Q1422,Henry Goodley
Q1035366,Harry Goodley,Harry Goodley,영국,Q1422,Henry Goodley
Q10361143,Ricardo Xavier,Ricardo Xavier,브라질,Q1422,Ricardo Gomes Xavier
Q1036844,Ferenc Hirzer,Ferenc Hirzer,헝가리,Q1422,
Q1042039,카를로 체레솔리,카를로 체레솔리,이탈리아,Q1422,
Q1042039,카를로 체레솔리,카를로 체레솔리,이탈리아 왕국,Q1422,
Q1042545,Carlo Vecchione,Carlo Vecchione,이탈리아,Q1422,
Q1044881,Mario Bandirali,Mario Bandirali,이탈리아,Q1422,
Q1044881,Mario Bandirali,Mario Bandirali,이탈리아 왕국,Q1422,
Q1044924,Giovanni Barale,Giovanni Barale,이탈리아,Q1422,
Q1044924,Giovanni Barale,Giovanni Barale,이탈리아 왕국,Q1422,
Q1045097,Alberto Barberis,Alberto Barberis,이탈리아 왕국,Q1422,
Q1045127,Giovanni Barberis,Giovanni Barberis,이탈리아,Q1422,
Q1045192,Luigi Barberis,Luigi Barberis,이탈리아,Q1422,
Q10505156,Yobie Bassoule,Yobie Bassoule,부르키나파소,Q1422,
Q10545642,Gabriel Appelt Pires,Gabriel Appelt Pires,브라질,Q1422,
Q105477844,파비오 미레티,파비오 미레티,이탈리아,Q1422,
Q10557299,알베르토 체리,알베르토 체리,이탈리아,Q1422,
Q10558863,Aboubacar Fofana,Aboubacar Fofana,프랑스,Q1422,Aboubaka Fofana
Q105955422,사뮈엘 음방굴라,사뮈엘 음방굴라,벨기에,Q1422,
Q1069456,Ivano Bonetti,Ivano Bonetti,이탈리아,Q1422,
Q107051,안드레아 바르찰리,안드레아 바르찰리,이탈리아,Q1422,"안드레아 바르자글리, 안드레아 바르잘리, 안드레아 바르차글리"
Q1072178,Oscar Damiani,Oscar Damiani,이탈리아,Q1422,
Q1077370,Jess Vanstrattan,Jess Vanstrattan,오스트레일리아,Q1422,"Jess Kedwell Van Strattan, Jess Kedwell Vanstrattan, Jess Van Strattan"
Q108200391,코니 더빈터르,코니 더빈터르,벨기에,Q1422,
Q108200581,사무엘 일링주니어,사무엘 일링주니어,영국,Q1422,
Q1083120,Giovanni Vecchina,Giovanni Vecchina,이탈리아,Q1422,
Q1083120,Giovanni Vecchina,Giovanni Vecchina,이탈리아 왕국,Q1422,
Q1083540,Domenico Penzo,Domenico Penzo,이탈리아,Q1422,
Q1084080,Sergio Manente,Sergio Manente,이탈리아,Q1422,
Q1084080,Sergio Manente,Sergio Manente,이탈리아 왕국,Q1422,
Q108491198,페데리코 가티,페데리코 가티,이탈리아,Q1422,
Q1085030,Vinicio Verza,Vinicio Verza,이탈리아,Q1422,
Q1085156,Massimo Piloni,Massimo Piloni,이탈리아,Q1422,
Q1087530,파비오 페치아,파비오 페치아,이탈리아,Q1422,
Q1088773,Giuseppe Zaniboni,Giuseppe Zaniboni,이탈리아,Q1422,
Q1091577,Salvatore Fresi,Salvatore Fresi,이탈리아,Q1422,
Q1092427,Armando Miranda,Armando Miranda,브라질,Q1422,
Q1093099,Alessandro Dal Canto,Alessandro Dal Canto,이탈리아,Q1422,
Q1093564,Pasquale Vivolo,Pasquale Vivolo,이탈리아,Q1422,
Q1093564,Pasquale Vivolo,Pasquale Vivolo,이탈리아 왕국,Q1422,
Q109428,지에구 히바스 다 쿠냐,지에구 히바스 다 쿠냐,브라질,Q1422,디에구 히바스 다 쿠냐
Q109428,지에구 히바스 다 쿠냐,지에구 히바스 다 쿠냐,이탈리아,Q1422,디에구 히바스 다 쿠냐
Q1097444,Gino Stacchini,Gino Stacchini,이탈리아,Q1422,
Q1098071,Claudio Maiani,Claudio Maiani,산마리노,Q1422,
Q109882217,Nikita Vlasenko,Nikita Vlasenko,스위스,Q1422,
Q109882217,Nikita Vlasenko,Nikita Vlasenko,우크라이나,Q1422,
Q1101754,아모스 마리아니,아모스 마리아니,이탈리아,Q1422,
Q1101754,아모스 마리아니,아모스 마리아니,이탈리아 왕국,Q1422,
Q1106299,Domenico Maggiora,Domenico Maggiora,이탈리아,Q1422,
Q1110129,Sandro Collino,Sandro Collino,이탈리아 왕국,Q1422,
Q1120153,루카 푸시,루카 푸시,이탈리아,Q1422,
Q112184628,딘 하위선,딘 하위선,스페인,Q1422,Dean Huysen
Q113184832,케난 일디즈,케난 일디즈,튀르키예,Q1422,Kenan Yildiz
Q1133653,Guido Macor,Guido Macor,이탈리아,Q1422,
Q1133891,Domenico Casati,Domenico Casati,이탈리아,Q1422,
Q1133900,Benito Boldi,Benito Boldi,이탈리아,Q1422,
Q1136815,Adriano Bonaiuti,Adriano Bonaiuti,이탈리아,Q1422,
Q1141464,Alberto Marchetti,Alberto Marchetti,이탈리아,Q1422,
Q1143251,Marco De Marchi,Marco De Marchi,이탈리아,Q1422,Marco Antonio De Marchi
Q1144287,Bruno Garzena,Bruno Garzena,이탈리아,Q1422,
Q1145748,주세페 페루케티,주세페 페루케티,이탈리아,Q1422,
Q1145748,주세페 페루케티,주세페 페루케티,이탈리아 왕국,Q1422,
Q1150359,잔피에트로 마르케티,잔피에트로 마르케티,이탈리아,Q1422,
Q1151514,Marcello Mihalich,Marcello Mihalich,이탈리아,Q1422,
Q1151514,Marcello Mihalich,Marcello Mihalich,이탈리아 왕국,Q1422,
Q1152083,Luigi Pasetti,Luigi Pasetti,이탈리아,Q1422,
Q1154081,Gianluigi Savoldi,Gianluigi Savoldi,이탈리아,Q1422,"Gian Luigi Savoldi, Titti Savoldi"
Q1154126,Umberto Colombo,Umberto Colombo,이탈리아,Q1422,
Q1157032,Domenico Marocchino,Domenico Marocchino,이탈리아,Q1422,
Q11571,크리스티아누 호날두,크리스티아누 호날두,포르투갈,Q1422,"C. 호날두, 크리스티아누 호날두 두스산투스 아베이루, 호날두"
Q1157147,Giuseppe Galluzzi,Giuseppe Galluzzi,이탈리아,Q1422,
Q1157147,Giuseppe Galluzzi,Giuseppe Galluzzi,이탈리아 왕국,Q1422,
Q115748,Davide Chiumiento,Davide Chiumiento,스위스,Q1422,
Q115751484,니콜로 사보나,니콜로 사보나,이탈리아,Q1422,
Q1158731,Fernando Viola,Fernando Viola,이탈리아,Q1422,
Q1163832,Carlo Dell'Omodarme,Carlo Dell'Omodarme,이탈리아,Q1422,
Q1165970,Dario Venitucci,Dario Venitucci,이탈리아,Q1422,
