qid,wikidata_name,display_name,country,club_qid,alias
Q100144350,니콜라 작송,니콜라 작송,세네갈,Q9616, 니콜라스 잭슨
Q10379758,Michael Gilkes,Michael Gilkes,영국,Q9616,Michael Earl Glenis McDonald Gilkes
Q1039620,Carl Magnay,Carl Magnay,영국,Q9616,Carl Ronald Joseph Magnay
Q10396721,Jackie Milburn,Jackie Milburn,그레이트브리튼 아일랜드 연합왕국,Q9616,John Nicholson Milburn
Q10396721,Jackie Milburn,Jackie Milburn,영국,Q9616,John Nicholson Milburn
Q10408230,Jimmy Sharp,Jimmy Sharp,그레이트브리튼 아일랜드 연합왕국,Q9616,James Sharp
Q10408230,Jimmy Sharp,Jimmy Sharp,영국,Q9616,James Sharp
Q10413311,Harry Hughes,Harry Hughes,영국,Q9616,Harold James Hughes
Q10423097,Jim Molyneux,Jim Molyneux,영국,Q9616,
Q10438067,David Stride,David Stride,영국,Q9616,
Q10450056,David Jones,David Jones,영국,Q9616,
Q10453058,Jack Meredith,Jack Meredith,그레이트브리튼 아일랜드 연합왕국,Q9616,"John Meredith, Jack, Meredith"
Q10453058,Jack Meredith,Jack Meredith,영국,Q9616,"John Meredith, Jack, Meredith"
Q10456543,Micky Nutton,Micky Nutton,영국,Q9616,Michael William Nutton
Q10458655,John Townrow,John Townrow,그레이트브리튼 아일랜드 연합왕국,Q9616,
Q10458655,John Townrow,John Townrow,영국,Q9616,
Q10468938,Jock Cameron,Jock Cameron,그레이트브리튼 아일랜드 연합왕국,Q9616,"John Cameron, Jack Cameron, John Bell Cameron"
Q10471461,Mick Bodley,Mick Bodley,영국,Q9616,Michael John Bodley
Q10489598,Micky Block,Micky Block,영국,Q9616,
Q10510315,Frank Hoddinott,Frank Hoddinott,그레이트브리튼 아일랜드 연합왕국,Q9616,"Francis Hoddinott, Francis Thomas Hoddinott"
Q10510315,Frank Hoddinott,Frank Hoddinott,영국,Q9616,"Francis Hoddinott, Francis Thomas Hoddinott"
Q10512319,Joe Walton,Joe Walton,그레이트브리튼 아일랜드 연합왕국,Q9616,Joseph Walton
Q10512319,Joe Walton,Joe Walton,영국,Q9616,Joseph Walton
Q10512627,Harry Bearryman,Harry Bearryman,그레이트브리튼 아일랜드 연합왕국,Q9616,
Q10512627,Harry Bearryman,Harry Bearryman,영국,Q9616,
Q10514149,Jimmy Wilson,Jimmy Wilson,그레이트브리튼 아일랜드 연합왕국,Q9616,James Thompson Wilson
Q10514149,Jimmy Wilson,Jimmy Wilson,영국,Q9616,James Thompson Wilson
Q10514868,마이클 헥터,마이클 헥터,영국,Q9616,Michael Anthony James Hector
Q10527159,Tony Nicholas,Tony Nicholas,영국,Q9616,Anthony Wallace Long Nicholas
Q10535161,Johnny McKim,Johnny McKim,그레이트브리튼 아일랜드 연합왕국,Q9616,
Q10535161,Johnny McKim,Johnny McKim,영국,Q9616,
Q10555877,호아오 로드리게스,호아오 로드리게스,콜롬비아,Q9616,Joao Leandro Rodríguez González (pecho frío)
Q10556584,George Key,George Key,그레이트브리튼 아일랜드 연합왕국,Q9616,George Brown Key
Q10556584,George Key,George Key,영국,Q9616,George Brown Key
Q105575806,다트로 포파나,다트로 포파나,코트디부아르,Q9616,Datro Fofana
Q10558175,Harry Sillito,Harry Sillito,그레이트브리튼 아일랜드 연합왕국,Q9616,Henry Sillito
Q10558175,Harry Sillito,Harry Sillito,영국,Q9616,Henry Sillito
Q10594,앨릭 체임벌린,앨릭 체임벌린,영국,Q9616,앨릭 프랜시스 로이 체임벌린
