qid,wikidata_name,display_name,country,club_qid,alias
Q100144493,Miguel Rodríguez Vidal,Miguel Rodríguez Vidal,스페인,Q8749,Miguel Rodríguez
Q102292155,오스카르 밍게사,오스카르 밍게사,스페인,Q8749,Óscar Mingueza García
Q10408135,Jim Hagan,Jim Hagan,영국,Q8749,James Hagan
Q104718063,Brandãozinho,Brandãozinho,브라질,Q8749,José Carlos Silveira Braga
Q10491242,Noel Alonso,Noel Alonso,스페인,Q8749,
Q106867353,Hugo Sotelo,Hugo Sotelo,정보 없음,Q8749,
Q106878319,Álvaro Núñez,Álvaro Núñez,스페인,Q8749,
Q106930365,Julen Lobete,Julen Lobete,스페인,Q8749,
Q10711,마누엘 알무니아,마누엘 알무니아,스페인,Q8749,Manuel Almunia Rivero
Q10736,이케치 안야,이케치 안야,영국,Q8749,
Q10816086,Celso Pedro Blanco Álvarez,Celso Pedro Blanco Álvarez,스페인,Q8749,
Q10816088,José Mesa Suárez,José Mesa Suárez,스페인,Q8749,
Q109853508,브리안 사라고사,브리안 사라고사,스페인,Q8749,
Q11091593,Júnior Alonso,Júnior Alonso,파라과이,Q8749,Jurgüen
Q11292610,Antonio Chas Veira,Antonio Chas Veira,스페인,Q8749,
Q11313208,Gonzalo Marzá,Gonzalo Marzá,스페인,Q8749,
Q1132567,Facundo Sava,Facundo Sava,아르헨티나,Q8749,
Q113574233,Jones El-Abdellaoui,Jones El-Abdellaoui,노르웨이,Q8749,Jones El Abdellaoui
Q113574233,Jones El-Abdellaoui,Jones El-Abdellaoui,모로코,Q8749,Jones El Abdellaoui
Q1140209,고란 유리치,고란 유리치,유고슬라비아 사회주의 연방공화국,Q8749,
Q1140209,고란 유리치,고란 유리치,크로아티아,Q8749,
Q114060576,Carlos Dotor,Carlos Dotor,스페인,Q8749,Carlos Dotor González
Q1141483,Danilo Sacramento,Danilo Sacramento,브라질,Q8749,
Q1159726,Daniel Abalo Paulos,Daniel Abalo Paulos,스페인,Q8749,
Q11690889,Marcos Rodríguez Fernández,Marcos Rodríguez Fernández,스페인,Q8749,
Q118966608,Bernardo Esparza Sánchez,Bernardo Esparza Sánchez,스페인,Q8749,
Q11910114,Bruno Caires,Bruno Caires,포르투갈,Q8749,
Q11911017,Camilo Casal Fernández,Camilo Casal Fernández,스페인,Q8749,
Q11912462,Carlos David Cano Marín,Carlos David Cano Marín,스페인,Q8749,
Q11927654,Joan Capó,Joan Capó,스페인,Q8749,
Q11928153,Quinocho,Quinocho,스페인,Q8749,"Joaquin Fernandez Santome, Joaquín Fernández Santomé"
Q11928402,Joseba Agirre López,Joseba Agirre López,스페인,Q8749,"José María Aguirre López, Joseba Agirre Lopez"
Q11929048,José Antonio Rodríguez Saavedra,José Antonio Rodríguez Saavedra,스페인,Q8749,
Q11929101,José Lemos Rodríguez,José Lemos Rodríguez,스페인,Q8749,Jose Lemos Rodriguez
Q11929127,José Manuel Freire Chapela,José Manuel Freire Chapela,스페인,Q8749,
Q11929143,José Manuel Tàrraga i Valero,José Manuel Tàrraga i Valero,스페인,Q8749,
Q11929146,José Maria López Etxeberria,José Maria López Etxeberria,스페인,Q8749,Josema
Q11929189,José Ramón Dacosta González,José Ramón Dacosta González,스페인,Q8749,
Q11929274,Juan Carlos Sanromán Elexpuru,Juan Carlos Sanromán Elexpuru,스페인,Q8749,
Q11934248,Luis Fernando Dadie Fernández,Luis Fernando Dadie Fernández,스페인,Q8749,Luis Dadíe
Q11934262,Luis Miguel Martínez Damián,Luis Miguel Martínez Damián,스페인,Q8749,
Q11946127,Rodolfo Dapena Dapena,Rodolfo Dapena Dapena,스페인,Q8749,
Q11954654,Vicente Álvarez Núñez,Vicente Álvarez Núñez,스페인,Q8749,
Q12383086,Antonio Hidalgo Rodríguez,Antonio Hidalgo Rodríguez,스페인,Q8749,
Q12383110,Antonio Rivas Sánchez,Antonio Rivas Sánchez,스페인,Q8749,
Q12384502,Blas Artime Llamar,Blas Artime Llamar,스페인,Q8749,
Q12385371,Carlos Torres Barallobre,Carlos Torres Barallobre,스페인,Q8749,
Q12386877,Cándido Viana Valentín,Cándido Viana Valentín,스페인,Q8749,
Q12386933,Daniel Díaz de León Castillo,Daniel Díaz de León Castillo,멕시코,Q8749,
Q12386972,David Soto Sánchez,David Soto Sánchez,스페인,Q8749,
Q12387811,Emilio Ruíz,Emilio Ruíz,스페인,Q8749,
Q12388390,Fernando Fariña,Fernando Fariña,스페인,Q8749,
Q12388895,Francisco Manuel Caínzos Palmero,Francisco Manuel Caínzos Palmero,스페인,Q8749,
Q12388914,Francisco Doblas Bermejo,Francisco Doblas Bermejo,스페인,Q8749,
Q12388958,Francisco Roig Zamora,Francisco Roig Zamora,스페인,Q8749,
Q12388965,Francisco Simón,Francisco Simón,스페인,Q8749,
Q12388966,Francisco Simón Calvet,Francisco Simón Calvet,스페인,Q8749,
Q12389111,Félix Carnero,Félix Carnero,스페인,Q8749,
Q12389144,Gabriel Lezcano,Gabriel Lezcano,스페인,Q8749,
Q12389144,Gabriel Lezcano,Gabriel Lezcano,파라과이,Q8749,
Q12389991,Germán Waidele Figueirido,Germán Waidele Figueirido,스페인,Q8749,
Q12390110,Gonzalo Lorenzo Codesido,Gonzalo Lorenzo Codesido,스페인,Q8749,
Q12390113,Gonzalo Varela Agrelo,Gonzalo Varela Agrelo,스페인,Q8749,
Q12390490,Honorato López Ventín,Honorato López Ventín,스페인,Q8749,
Q12390753,Isidro Rodríguez Gómez,Isidro Rodríguez Gómez,스페인,Q8749,Isidro
Q12390794,Jacobo Torres,Jacobo Torres,스페인,Q8749,
Q12390827,Javier Gato,Javier Gato,스페인,Q8749,
Q12390840,Javier Villar Rey,Javier Villar Rey,스페인,Q8749,
Q12390894,Joaquín Cárdenes,Joaquín Cárdenes,스페인,Q8749,
Q12390951,José Antonio Cortés Carretero,José Antonio Cortés Carretero,스페인,Q8749,
Q12390953,José Antonio Fernández Pla,José Antonio Fernández Pla,스페인,Q8749,
Q12391006,José Chiarroni Pazos,José Chiarroni Pazos,스페인,Q8749,
Q12391021,José Fernando Martínez Rodilla,José Fernando Martínez Rodilla,스페인,Q8749,"Rodilla, Jose Fernando Martinez Rodilla"
Q12391093,José Manuel Parada Alvite,José Manuel Parada Alvite,스페인,Q8749,Manuel Parada Alvite
Q12391185,José Vega Lago,José Vega Lago,스페인,Q8749,
Q12391258,Juan Maraver González,Juan Maraver González,스페인,Q8749,
Q12391274,Juan Aretio,Juan Aretio,스페인,Q8749,
Q12391284,Juan del Pino Díaz,Juan del Pino Díaz,스페인,Q8749,
Q12391341,케빈 바스케스,케빈 바스케스,스페인,Q8749,케빈 바스케스 코멜라사냐
