qid,wikidata_name,display_name,country,club_qid,alias
Q101156112,Ramón Terrats,Ramón Terrats,스페인,Q8806,
Q10490242,Borja Rubiato,Borja Rubiato,스페인,Q8806,
Q10547163,호나탄 로페스,호나탄 로페스,스페인,Q8806,호나탄 로페스 페레스
Q108304158,베르투 이을드름,베르투 이을드름,튀르키예,Q8806,Bertuğ Özgür Yıldırım
Q1092577,Maikel Hermann,Maikel Hermann,스페인,Q8806,Maikel
Q110445425,Iñaki León,Iñaki León,스페인,Q8806,
Q1147102,사비 토레스,사비 토레스,스페인,Q8806,Xavier Torres Buigues
Q114859,로이크 레미,로이크 레미,프랑스,Q8806,로이크 알렉스 텔리에르 위베르 레미
Q114901851,알바로 로드리게스,알바로 로드리게스,스페인,Q8806,Álvaro Daniel Rodríguez Muñoz
Q114901851,알바로 로드리게스,알바로 로드리게스,우루과이,Q8806,Álvaro Daniel Rodríguez Muñoz
Q11681496,Enrique Medina Ortega,Enrique Medina Ortega,스페인,Q8806,
Q11681820,Fernando Cebrián Alarcón,Fernando Cebrián Alarcón,스페인,Q8806,
Q11906040,Antonio Díaz Jurado,Antonio Díaz Jurado,스페인,Q8806,Antonio Díaz
Q11906573,Armando Lucas Contreras,Armando Lucas Contreras,스페인,Q8806,
Q11919168,Emilio Fernández Pertierra,Emilio Fernández Pertierra,스페인,Q8806,
Q11921819,Fernando Moreno López,Fernando Moreno López,스페인,Q8806,
Q11927125,Jaime Ramos Hernández,Jaime Ramos Hernández,스페인,Q8806,
Q11927414,Javier Jiménez Pozo,Javier Jiménez Pozo,스페인,Q8806,
Q11929051,José Antonio Serrano Ramos,José Antonio Serrano Ramos,스페인,Q8806,
Q11936202,Matias Rubio i Navarro,Matias Rubio i Navarro,스페인,Q8806,Matías Rubio Serrano
Q1255561,Samuel Sáiz,Samuel Sáiz,스페인,Q8806,Samuel Saiz
Q125568157,Yassin Tallal,Yassin Tallal,모로코,Q8806,
Q125568157,Yassin Tallal,Yassin Tallal,스페인,Q8806,
Q125661552,Alberto Risco,Alberto Risco,스페인,Q8806,
Q1333717,Lucas Licht,Lucas Licht,아르헨티나,Q8806,La Flecha Veloz
