qid,wikidata_name,display_name,country,club_qid,alias
Q1010483,자일스 반스,자일스 반스,영국,Q18708,자일스 고든 컬루 반스
Q1010483,자일스 반스,자일스 반스,자메이카,Q18708,자일스 고든 컬루 반스
Q1029119,가브리엘 자쿠아니,가브리엘 자쿠아니,콩고 민주 공화국,Q18708,"Abdala, Gabriel Abdala Zakuani"
Q10293077,Gustav Dowtas,Gustav Dowtas,정보 없음,Q18708,
Q10379434,Kevin Ball,Kevin Ball,영국,Q18708,
Q10379963,Shaun Maher,Shaun Maher,아일랜드,Q18708,
Q10380241,Phil Gray,Phil Gray,영국,Q18708,Philip Gray
Q10394792,Tony Thorpe,Tony Thorpe,영국,Q18708,"Anthony ""Tony"" Thorpe"
Q10396798,Matt Clarke,Matt Clarke,영국,Q18708,Matthew John Clarke
Q10396946,Peter Cawley,Peter Cawley,영국,Q18708,
Q10408230,Jimmy Sharp,Jimmy Sharp,그레이트브리튼 아일랜드 연합왕국,Q18708,James Sharp
Q10408230,Jimmy Sharp,Jimmy Sharp,영국,Q18708,James Sharp
Q10414193,John Dreyer,John Dreyer,영국,Q18708,John Brian Dreyer
Q10421394,폴 웬트,폴 웬트,영국,Q18708,폴 프랭크 웬트
Q10425381,Matt Brazier,Matt Brazier,영국,Q18708,Matthew Ronald Brazier
Q10432379,Henry Clutterbuck,Henry Clutterbuck,그레이트브리튼 아일랜드 연합왕국,Q18708,Henry James Clutterbuck
Q10432379,Henry Clutterbuck,Henry Clutterbuck,영국,Q18708,Henry James Clutterbuck
Q10439050,Steve Hayward,Steve Hayward,영국,Q18708,
Q10448190,John Lacy,John Lacy,영국,Q18708,
Q10464386,James Smith,James Smith,정보 없음,Q18708,
Q10466313,Joe Birch,Joe Birch,그레이트브리튼 아일랜드 연합왕국,Q18708,Joseph Birch
Q10466313,Joe Birch,Joe Birch,영국,Q18708,Joseph Birch
Q10467616,Mark Blake,Mark Blake,영국,Q18708,
Q10468157,Harold Crockford,Harold Crockford,그레이트브리튼 아일랜드 연합왕국,Q18708,Harold Arthur Crockford
Q10468157,Harold Crockford,Harold Crockford,영국,Q18708,Harold Arthur Crockford
Q10469452,Tony Finnigan,Tony Finnigan,영국,Q18708,
Q10470331,Bertie Elkin,Bertie Elkin,그레이트브리튼 아일랜드 연합왕국,Q18708,Bertie Henry West Elkin
Q10470331,Bertie Elkin,Bertie Elkin,영국,Q18708,Bertie Henry West Elkin
Q10470595,Johnny McIntyre,Johnny McIntyre,그레이트브리튼 아일랜드 연합왕국,Q18708,"John McGregor ""Johnny"" McIntyre, John McGregor McIntyre"
Q10470595,Johnny McIntyre,Johnny McIntyre,영국,Q18708,"John McGregor ""Johnny"" McIntyre, John McGregor McIntyre"
Q10471376,Jason Soloman,Jason Soloman,영국,Q18708,Jason Rafael Soloman
Q104784711,파비우 카르발류,파비우 카르발류,포르투갈,Q18708,"Fabio Carvalho, Fábio Carvalho (footballer, born 2002), Fábio Leandro Freitas Gouveia Carvalho"
Q10487256,Harry Ross,Harry Ross,그레이트브리튼 아일랜드 연합왕국,Q18708,Henry Ross
Q10487256,Harry Ross,Harry Ross,영국,Q18708,Henry Ross
Q10494997,Frank Large,Frank Large,영국,Q18708,
Q10498868,Frank Elliott,Frank Elliott,영국,Q18708,Frank Fredrick George Elliott
Q10502891,Harry Bagge,Harry Bagge,그레이트브리튼 아일랜드 연합왕국,Q18708,Henry John Bagge
Q10502891,Harry Bagge,Harry Bagge,영국,Q18708,Henry John Bagge
Q10507420,Harry Thorpe,Harry Thorpe,정보 없음,Q18708,
Q10514103,Tony Macedo,Tony Macedo,영국,Q18708,
Q10514105,Harry Freeman,Harry Freeman,그레이트브리튼 아일랜드 연합왕국,Q18708,
Q10514105,Harry Freeman,Harry Freeman,영국,Q18708,
Q10514149,Jimmy Wilson,Jimmy Wilson,그레이트브리튼 아일랜드 연합왕국,Q18708,James Thompson Wilson
Q10514149,Jimmy Wilson,Jimmy Wilson,영국,Q18708,James Thompson Wilson
Q10525931,Jimmy Torrance,Jimmy Torrance,그레이트브리튼 아일랜드 연합왕국,Q18708,James Torrance
Q10525931,Jimmy Torrance,Jimmy Torrance,영국,Q18708,James Torrance
Q10537084,Jim Hicks,Jim Hicks,영국,Q18708,James Michael Hicks
Q10555419,조시 프리처드,조시 프리처드,영국,Q18708,조슈아 필립 프리처드
Q10555692,Dominic Vose,Dominic Vose,영국,Q18708,Dominic Jack Spencer Vose
Q10556,헤이다르 헬귀손,헤이다르 헬귀손,아이슬란드,Q18708,Heidar Helguson
Q10600,레이 루잉턴,레이 루잉턴,영국,Q18708,레이먼드 루잉턴
Q10603,마빈 소델,마빈 소델,영국,Q18708,Marvin Anthony Sordell
Q1061904,톰 케어니,톰 케어니,영국,Q18708,Thomas Cairney
Q107362893,Kieron Bowie,Kieron Bowie,영국,Q18708,
Q10788,너새니얼 찰로바,너새니얼 찰로바,시에라리온,Q18708,너새니얼 냐키 찰로바
Q10788,너새니얼 찰로바,너새니얼 찰로바,영국,Q18708,너새니얼 냐키 찰로바
Q1085237,Tony Warner,Tony Warner,영국,Q18708,"Anthony Randolph ""Tony"" Warner"
Q1085237,Tony Warner,Tony Warner,트리니다드 토바고,Q18708,"Anthony Randolph ""Tony"" Warner"
Q10858373,Barry Mealand,Barry Mealand,영국,Q18708,Kenneth Barry Mealand
Q10861,Hope Powell,Hope Powell,영국,Q18708,Hope Patricia Powell
Q10869,Rachel Unitt,Rachel Unitt,영국,Q18708,Rachel Elizabeth Unitt
Q10883,레이철 양키,레이철 양키,영국,Q18708,Rachel Aba Yankey
Q10918,케이티 채프먼,케이티 채프먼,영국,Q18708,케이티 세라 채프먼
Q1101163,클리프 존스,클리프 존스,영국,Q18708,Clifford William Jones
Q1132567,Facundo Sava,Facundo Sava,아르헨티나,Q18708,
Q11348900,Luca Moscatiello,Luca Moscatiello,이탈리아,Q18708,
Q1144432,맬컴 맥도널드,맬컴 맥도널드,영국,Q18708,"말콤 맥도날드, 말콤 맥도널드"
