qid,wikidata_name,display_name,country,club_qid,alias
Q1016459,Burkhard Kick,Burkhard Kick,독일,Q101859,
Q1044359,Carolin Simon,Carolin Simon,독일,Q101859,
Q10490055,Nancy Augustyniak Goffi,Nancy Augustyniak Goffi,미국,Q101859,Nancy Jean Augustyniak Goffi
Q10514548,Mike Busch,Mike Busch,독일,Q101859,
Q10536889,Waldemar Josef,Waldemar Josef,독일,Q101859,
Q10545596,Michael Müller,Michael Müller,독일,Q101859,
Q105706809,홍윤상,홍윤상,대한민국,Q101859,"Hong Yoon-sang, Hong Yunsang, Yoon-Sang Hong, Yun-Sang Hong, Yunsang Hong"
Q107051,안드레아 바르찰리,안드레아 바르찰리,이탈리아,Q101859,"안드레아 바르자글리, 안드레아 바르잘리, 안드레아 바르차글리"
Q107285723,모하메드 아무라,모하메드 아무라,벨기에,Q101859,Mohamed El Amine Amoura
Q107285723,모하메드 아무라,모하메드 아무라,스위스,Q101859,Mohamed El Amine Amoura
Q107285723,모하메드 아무라,모하메드 아무라,알제리,Q101859,Mohamed El Amine Amoura
Q107430,미케 항케,미케 항케,독일,Q101859,미케 한케
Q1079038,크리스티안 브란트,크리스티안 브란트,독일,Q101859,
Q108491,마리얀 코바체비치,마리얀 코바체비치,독일,Q101859,
Q1086810,Christopher Lamprecht,Christopher Lamprecht,독일,Q101859,
Q1093851,막시밀리안 아르놀트,막시밀리안 아르놀트,독일,Q101859,
Q1094096,Michael Schulze,Michael Schulze,독일,Q101859,
Q109428,지에구 히바스 다 쿠냐,지에구 히바스 다 쿠냐,브라질,Q101859,디에구 히바스 다 쿠냐
Q109428,지에구 히바스 다 쿠냐,지에구 히바스 다 쿠냐,이탈리아,Q101859,디에구 히바스 다 쿠냐
Q1094286,마테우시 클리흐,마테우시 클리흐,폴란드,Q101859,Mateusz Andrzej Klich
Q1094297,Slobodan Medojević,Slobodan Medojević,세르비아,Q101859,
Q1094301,펠리피 알리스치 로페스,펠리피 알리스치 로페스,브라질,Q101859,Felipe Lopes
Q1094309,Rasmus Jönsson,Rasmus Jönsson,스웨덴,Q101859,
Q109605287,Konstantinos Koulierakis,Konstantinos Koulierakis,그리스,Q101859,
Q1098383,Claus-Dieter Wollitz,Claus-Dieter Wollitz,독일,Q101859,Pele Wollitz
Q1098851,클라우스 톰센,클라우스 톰센,덴마크 왕국,Q101859,
Q113351,토미슬라브 마리치,토미슬라브 마리치,크로아티아,Q101859,
Q1150754,César M'Boma,César M'Boma,카메룬,Q101859,
Q1150828,Cícero Santos,Cícero Santos,브라질,Q101859,Cicero Santos
Q1164259,Danko Bošković,Danko Bošković,독일,Q101859,
Q116671580,Aaron Zehnter,Aaron Zehnter,독일,Q101859,
Q118390687,Lucien Littbarski,Lucien Littbarski,독일,Q101859,
Q118410,미하엘 슈피스,미하엘 슈피스,독일,Q101859,
Q1189254,데니스 켐페,데니스 켐페,독일,Q101859,
Q1189458,Dennis Riemer,Dennis Riemer,독일,Q101859,
Q1189509,Isaac Boakye,Isaac Boakye,가나,Q101859,
Q1201421,Detlev Dammeier,Detlev Dammeier,독일,Q101859,
Q12015613,데니스 바우로,데니스 바우로,슬로바키아,Q101859,
Q1222921,Dieter Thun,Dieter Thun,독일,Q101859,
Q122354,디에고 베날리오,디에고 베날리오,스위스,Q101859,디에고 베나글리오
Q12816119,슈테판 쿠치케,슈테판 쿠치케,독일,Q101859,
Q12816119,슈테판 쿠치케,슈테판 쿠치케,동독,Q101859,
Q128788,다니엘 칼리주리,다니엘 칼리주리,독일,Q101859,
Q129013,막스 크루제,막스 크루제,독일,Q101859,
Q129485667,Paul Simonis,Paul Simonis,네덜란드 왕국,Q101859,
Q1296723,Jens Wemmer,Jens Wemmer,독일,Q101859,
Q1322047,Rainer Behrends,Rainer Behrends,독일,Q101859,"Behrends, Rainer"
Q1324236,Wolf-Rüdiger Krause,Wolf-Rüdiger Krause,독일,Q101859,
Q1339600,Emre Öztürk,Emre Öztürk,독일,Q101859,Emre Öztürk (footballer)
Q1339600,Emre Öztürk,Emre Öztürk,튀르키예,Q101859,Emre Öztürk (footballer)
Q1348987,토마스 뤼테르,토마스 뤼테르,덴마크 왕국,Q101859,토마스 뤼테르 야콥센
Q1349882,Guido Erhard,Guido Erhard,독일,Q101859,
Q1350162,Oscar Ahumada,Oscar Ahumada,아르헨티나,Q101859,Oscar Adrian Ahumada
Q1352329,요바나 담냐노비치,요바나 담냐노비치,세르비아,Q101859,
Q1355828,Rick Hoogendorp,Rick Hoogendorp,네덜란드 왕국,Q101859,
Q1358848,Levan Tskitishvili,Levan Tskitishvili,조지아,Q101859,
Q1360978,Pavel Novotný,Pavel Novotný,체코,Q101859,Pavel Novotny
Q1360978,Pavel Novotný,Pavel Novotný,체코슬로바키아,Q101859,Pavel Novotny
Q1363213,Réver Humberto Alves Araújo,Réver Humberto Alves Araújo,브라질,Q101859,Rever Humberto Alves Araujo
Q1381588,Eve Chandraratne,Eve Chandraratne,독일,Q101859,
Q1387196,Stephanie Bunte,Stephanie Bunte,독일,Q101859,
Q1391784,Facundo Hernán Quiroga,Facundo Hernán Quiroga,아르헨티나,Q101859,Facundo Hernan Quiroga
Q1392057,Fahed Dermech,Fahed Dermech,튀니지,Q101859,
Q1432939,Laura Vetterlein,Laura Vetterlein,독일,Q101859,
Q14405147,Noelle Maritz,Noelle Maritz,미국,Q101859,
Q14405147,Noelle Maritz,Noelle Maritz,스위스,Q101859,
Q1443325,Frank Greiner,Frank Greiner,독일,Q101859,
Q1449290,Jörg Hoßbach,Jörg Hoßbach,독일,Q101859,
Q14514939,Kenneth Kronholm,Kenneth Kronholm,독일,Q101859,
Q14514939,Kenneth Kronholm,Kenneth Kronholm,미국,Q101859,
Q14559911,Johanna Tietge,Johanna Tietge,독일,Q101859,
Q14565788,제바스티안 슈톨체,제바스티안 슈톨체,독일,Q101859,
Q1465507,Fritz Apel,Fritz Apel,독일,Q101859,
Q1476030,Holger Ballwanz,Holger Ballwanz,독일,Q101859,
Q14776723,Burak Altıparmak,Burak Altıparmak,독일,Q101859,Burak Altiparmak
Q14776723,Burak Altıparmak,Burak Altıparmak,튀르키예,Q101859,Burak Altiparmak
Q14823362,Danilo Dittrich,Danilo Dittrich,독일,Q101859,Danilo Ditrich
Q1494143,Nathalie Bock,Nathalie Bock,독일,Q101859,
Q14942784,야니크 게르하르트,야니크 게르하르트,독일,Q101859,
Q14946333,Holger Brügmann,Holger Brügmann,독일,Q101859,
Q1504054,Peter Kleeschätzky,Peter Kleeschätzky,독일,Q101859,
Q150484,이비차 올리치,이비차 올리치,유고슬라비아 사회주의 연방공화국,Q101859,"올리치, 이비카 올리치"
Q150484,이비차 올리치,이비차 올리치,크로아티아,Q101859,"올리치, 이비카 올리치"
Q15054485,Robert Schick,Robert Schick,독일,Q101859,
Q15080254,마르셀 티세랑,마르셀 티세랑,프랑스,Q101859,"Jany Emile, Marcel Jany Émile Tisserand"
Q151025,야쿱 브와슈치코프스키,야쿱 브와슈치코프스키,폴란드,Q101859,야쿱 브와쉬치코프스키
Q15120988,Shkemb Miftari,Shkemb Miftari,독일,Q101859,
