qid,wikidata_name,display_name,country,club_qid,alias
Q100300095,일리아스 아호마시,일리아스 아호마시,모로코,Q12297,
Q100735281,예레미 피노,예레미 피노,스페인,Q12297,Yéremi Jesús Pino Santos
Q101156112,Ramón Terrats,Ramón Terrats,스페인,Q12297,
Q10434605,Javier Claut,Javier Claut,아르헨티나,Q12297,"Mono claut, Ornaldo Javier Claut"
Q10490159,Mohammed Goyi Aliyu,Mohammed Goyi Aliyu,나이지리아,Q12297,
Q10523818,María López Hidalgo,María López Hidalgo,스페인,Q12297,
Q106644525,Nicolás Serrano,Nicolás Serrano,스페인,Q12297,
Q1068786,호세 앙헬 발데스,호세 앙헬 발데스,스페인,Q12297,Jose Angel Valdes
Q108776426,필리프 예르겐센,필리프 예르겐센,덴마크 왕국,Q12297,Filip Jørgensen
Q108776426,필리프 예르겐센,필리프 예르겐센,스웨덴,Q12297,Filip Jørgensen
Q109932421,Q109932421,Q109932421,정보 없음,Q12297,
Q110299200,Carlo Adriano,Carlo Adriano,스페인,Q12297,
Q111604014,Alex Freeman,Alex Freeman,미국,Q12297,Alexander Freeman
Q113156,로베르 피레스,로베르 피레스,프랑스,Q12297,"로베르 피레, 피레, 피레스"
Q113564288,Tani Oluwaseyi,Tani Oluwaseyi,나이지리아,Q12297,Tanitoluwa Oluwatimilehin Oluwaseyi
Q113653321,Carlos Romero,Carlos Romero,스페인,Q12297,Carlos Romero Serrano
Q113960346,Asier Grande,Asier Grande,스페인,Q12297,
Q1153411,마테오 무사키오,마테오 무사키오,아르헨티나,Q12297,Mateo Pablo Musacchio
Q116821409,Willy Kambwala,Willy Kambwala,콩고 민주 공화국,Q12297,Willy Kambwala Ndengushi
Q116821409,Willy Kambwala,Willy Kambwala,프랑스,Q12297,Willy Kambwala Ndengushi
Q116860945,Thierno Barry,Thierno Barry,프랑스,Q12297,Thierno Mamadou Barry
Q11688573,Leandro Díaz,Leandro Díaz,아르헨티나,Q12297,
Q118211483,Q118211483,Q118211483,콜롬비아,Q12297,
Q11906040,Antonio Díaz Jurado,Antonio Díaz Jurado,스페인,Q12297,Antonio Díaz
Q11923797,Garikoitz Basauri Amezua,Garikoitz Basauri Amezua,스페인,Q12297,
Q11927125,Jaime Ramos Hernández,Jaime Ramos Hernández,스페인,Q12297,
Q11936768,Mikel Loinaz Balda,Mikel Loinaz Balda,스페인,Q12297,"Mikel Loinaz, Miguel Loinaz Balda"
Q120697345,Jon Garcia Fuentes,Jon Garcia Fuentes,스페인,Q12297,
Q1220527,디에고 마리뇨,디에고 마리뇨,스페인,Q12297,
Q123238032,Armando Sanmillán,Armando Sanmillán,스페인,Q12297,
Q12344406,Ricardo Fargas Roger,Ricardo Fargas Roger,스페인,Q12297,Ricky
Q123463830,Igor Oyono,Igor Oyono,스페인,Q12297,Igor Venancio Oyono Oyana
Q123463830,Igor Oyono,Igor Oyono,적도 기니,Q12297,Igor Venancio Oyono Oyana
Q125610,Josico,Josico,스페인,Q12297,Er
Q130427282,Josep Ramon Nebot Canós,Josep Ramon Nebot Canós,스페인,Q12297,
Q1313720,Juanma,Juanma,스페인,Q12297,"Juan Manuel Gomez Sanchez, Juan Manuel Gómez Sánchez"
Q1332523,하비에르 카예하,하비에르 카예하,스페인,Q12297,Javier Calleja Revilla
Q13359326,Israel Puerto,Israel Puerto,스페인,Q12297,Israel Puerto Pineda
Q1340644,에르난 페레스,에르난 페레스,파라과이,Q12297,Hernan Perez
Q1363859,Javier Oliva González,Javier Oliva González,스페인,Q12297,"Javier Oliva Gonzalez, Xavi Oliva"
Q13784739,알렉산데르 쇨로트,알렉산데르 쇨로트,노르웨이,Q12297,Alexander Sorloth
Q138075,알레샨드리 파투,알레샨드리 파투,브라질,Q12297,"알레샨드리 호드리게스 다 시우바, 알렉산더 파투, 알렉산더 호드리게스 다 시우바, 알렉산드레 파투, 알렉산드르 파투, 알렉샨드리 파투, 알렉샨드리 호드리게스 다 시우바, 파투"
Q138719375,Unax del Cura,Unax del Cura,스페인,Q12297,
Q14568381,Samuel García Sánchez,Samuel García Sánchez,스페인,Q12297,Samu García
Q14602686,가브리엘 파울리스타,가브리엘 파울리스타,브라질,Q12297,Gabriel Armando de Abreu
Q14637461,에네스 위날,에네스 위날,튀르키예,Q12297,Enes Unal
Q14787165,Raúl Caballero,Raúl Caballero,스페인,Q12297,
Q15427728,아요세 페레스,아요세 페레스,스페인,Q12297,Ayoze Pérez Gutiérrez
Q15627765,Matías Nahuel,Matías Nahuel,스페인,Q12297,
Q15627765,Matías Nahuel,Matías Nahuel,아르헨티나,Q12297,
Q15963873,토머스 파티,토머스 파티,가나,Q12297,"Thomas Teye Partey, Yakubu Partey"
Q16106288,Antonio Hidalgo De Carlos,Antonio Hidalgo De Carlos,스페인,Q12297,
Q16143439,Franco Acosta,Franco Acosta,우루과이,Q12297,Franco Acosta Machado
Q16145424,Alexis Pérez,Alexis Pérez,콜롬비아,Q12297,
Q16223238,Óscar López Martínez,Óscar López Martínez,스페인,Q12297,
Q16236384,José Manuel García Naranjo,José Manuel García Naranjo,스페인,Q12297,El merenguito
Q16236521,Rúben Semedo,Rúben Semedo,포르투갈,Q12297,Rúben Afonso Borges Semedo
Q16299027,프란시스코 에스필라도라,프란시스코 에스필라도라,스페인,Q12297,
Q16300589,José Manuel Gómez Ondina,José Manuel Gómez Ondina,스페인,Q12297,
Q163666,페페 레이나,페페 레이나,스페인,Q12297,"Jose Manuel Reina Paez, José Manuel Reina Páez"
Q16493555,José Ramón García Erviti,José Ramón García Erviti,스페인,Q12297,
Q1649797,Andoni Lakabeg,Andoni Lakabeg,스페인,Q12297,
Q16729477,곤살루 게지스,곤살루 게지스,포르투갈,Q12297,"Goncalo Guedes, Gonçalo Manuel Ganchinho Guedes"
Q16879660,Lluís Pascual Tàrrega,Lluís Pascual Tàrrega,스페인,Q12297,
Q16977509,Ricardo dos Santos,Ricardo dos Santos,우루과이,Q12297,
Q1709411,José Manuel Velázquez,José Manuel Velázquez,베네수엘라,Q12297,"Comandante, Sema, Josema, Jose Manuel Velazquez"
Q1710424,Juan Carlos Sánchez Martínez,Juan Carlos Sánchez Martínez,스페인,Q12297,Juan Carlos Sanchez Martinez
Q1714982,Jérémy Perbet,Jérémy Perbet,프랑스,Q12297,Jérémy Louis Perbet
Q17305787,Enrique Claramunt,Enrique Claramunt,스페인,Q12297,
Q17364178,Aarón Escandell,Aarón Escandell,스페인,Q12297,
Q174486,안토니오 발렌시아,안토니오 발렌시아,에콰도르,Q12297,Luis Antonio Valencia Mosqueras
Q17492,호나탄 도스 산토스,호나탄 도스 산토스,멕시코,Q12297,"Jonathan Dos Santos Ramirez, Jonathan dos Santos Ramírez"
Q17492,호나탄 도스 산토스,호나탄 도스 산토스,스페인,Q12297,"Jonathan Dos Santos Ramirez, Jonathan dos Santos Ramírez"
Q176119,기예르모 프랑코,기예르모 프랑코,멕시코,Q12297,Guillermo Luis Franco Farquason
Q176119,기예르모 프랑코,기예르모 프랑코,아르헨티나,Q12297,Guillermo Luis Franco Farquason
Q17628109,Cristian Espinoza,Cristian Espinoza,아르헨티나,Q12297,Cristian Omar Espinoza
Q17661200,Adrián Marín Gómez,Adrián Marín Gómez,스페인,Q12297,
Q17708755,사무 카스티예호,사무 카스티예호,스페인,Q12297,"Samuel Castillejo, Samuel Castillejo Azuaga"
Q180193,프랑시스 코클랭,프랑시스 코클랭,프랑스,Q12297,Francis Joseph Coquelin
Q180276,파스칼 시강,파스칼 시강,프랑스,Q12297,"Pascal Edouard Cygan, Pascal Édouard Cygan"
Q180769,Cesar Arzo,Cesar Arzo,스페인,Q12297,César Arzo Amposta
Q18222883,하우메 도메네크,하우메 도메네크,스페인,Q12297,
Q185225,산티 카소를라,산티 카소를라,스페인,Q12297,산티 카솔라
Q18637352,에릭 베일리,에릭 베일리,코트디부아르,Q12297,Eric Bertrand Bailly
Q186415,카를로스 마르체나,카를로스 마르체나,스페인,Q12297,마르체나
Q18719485,보르하 이글레시아스,보르하 이글레시아스,스페인,Q12297,Anthony spiner
Q18719633,Rafael Santos Borré,Rafael Santos Borré,콜롬비아,Q12297,"Borré, Rafael Santos Borré Maury"
Q188793,호안 캅데빌라,호안 캅데빌라,스페인,Q12297,"호안 카프데비야, 호안 카프데빌라"
Q1891744,Manuel Torres Jiménez,Manuel Torres Jiménez,스페인,Q12297,Manuel Torres Jimenez
Q189535,로베르토 아얄라,로베르토 아얄라,아르헨티나,Q12297,로베르토 아잘라
Q192491,올로프 멜베리,올로프 멜베리,스웨덴,Q12297,Erik Olof Mellberg
Q192965,후안 로만 리켈메,후안 로만 리켈메,아르헨티나,Q12297,"로만 리켈메, 후안 로만 리퀠메, 후안 리켈메, 후안 리퀠메"
Q19367,후안 베르나트,후안 베르나트,스페인,Q12297,Juan Bernat Velasco
Q194107,마르틴 카세레스,마르틴 카세레스,우루과이,Q12297,"José Martín Cáceres Silva, Martin Caceres"
Q194439,마르코스 세나,마르코스 세나,브라질,Q12297,마르쿠스 세나
Q194439,마르코스 세나,마르코스 세나,스페인,Q12297,마르쿠스 세나
Q1953703,Daniel Toribio,Daniel Toribio,스페인,Q12297,
Q19601974,Sergio Marcos González,Sergio Marcos González,스페인,Q12297,Sergio Marcos
Q19871936,Alfonso Pedraza,Alfonso Pedraza,스페인,Q12297,Alfonso Pedraza Sag
Q19882804,아크람 아피프,아크람 아피프,카타르,Q12297,Akram Hassan Afif Yahya Afif
Q1992146,Joan Tomás Campasol,Joan Tomás Campasol,스페인,Q12297,Joan Tomas Campasol
Q19968626,알레시 가르시아,알레시 가르시아,스페인,Q12297,Aleix García Serrano
Q2030211,Francisco Javier López Castro,Francisco Javier López Castro,스페인,Q12297,"Javi López, Francisco Javier Lopez Castro"
Q203657,욘 달 토마손,욘 달 토마손,덴마크 왕국,Q12297,
Q2058502,Maurício Alves Peruchi,Maurício Alves Peruchi,브라질,Q12297,"Mauricio Alves, Maurício Alves, Mauricio Alves Peruchi"
Q2058502,Maurício Alves Peruchi,Maurício Alves Peruchi,이탈리아,Q12297,"Mauricio Alves, Maurício Alves, Mauricio Alves Peruchi"
Q20641306,니콜라 페페,니콜라 페페,프랑스,Q12297,
Q2069842,조르디 비냘스,조르디 비냘스,스페인,Q12297,조르디 비냘스 마르토리
Q2070240,플로리앙 르죈,플로리앙 르죈,프랑스,Q12297,플로리앙 그레구아르 클로드 르죈
Q20743436,조바니 로 셀소,조바니 로 셀소,아르헨티나,Q12297,
Q20743436,조바니 로 셀소,조바니 로 셀소,이탈리아,Q12297,
Q208436,마르틴 팔레르모,마르틴 팔레르모,아르헨티나,Q12297,Titan
Q2084361,Ángel Pedraza,Ángel Pedraza,스페인,Q12297,Angel Pedraza
Q208619,조지 앨티도어,조지 앨티도어,미국,Q12297,Josmer Volmy Altidore
Q208687,니우마르,니우마르,브라질,Q12297,"니우마르 오노라투 다 시우바, 닐마르"
Q2092171,데니스 수아레스,데니스 수아레스,스페인,Q12297,Denis Suárez Fernández
Q20977919,Aitor Cantalapiedra,Aitor Cantalapiedra,스페인,Q12297,
Q20994068,페르비스 에스투피냔,페르비스 에스투피냔,에콰도르,Q12297,Pervis Josué Estupiñán Tenorio
Q20994113,Ramiro Guerra Pereyra,Ramiro Guerra Pereyra,우루과이,Q12297,
Q20994118,로드리,로드리,스페인,Q12297,"Rodrigo, Rodrigo Hernández Cascante"
Q21002624,Ander Cantero,Ander Cantero,스페인,Q12297,Ander Cantero Armendariz
Q21027331,파블로 포르날스,파블로 포르날스,스페인,Q12297,Pablo Fornals Malla
Q21039587,앙드레프랑크 잠보 앙기사,앙드레프랑크 잠보 앙기사,카메룬,Q12297,"Andre Zambo, Zambo Anguissa"
Q2117760,Walter Gaitán,Walter Gaitán,아르헨티나,Q12297,"Walter Gaitan, Walter Nicolas Gaitan Sayavedra, Walter Nicolás Gaitán Sayavedra"
Q212223,안드레스 팔로프,안드레스 팔로프,스페인,Q12297,"Andres Palop, Andres Palop Cervera, Andrés Palop Cervera"
Q214903,디에고 고딘,디에고 고딘,우루과이,Q12297,Diego Roberto Godín Leal
Q215831,파브리시오 콜로치니,파브리시오 콜로치니,아르헨티나,Q12297,파브리시오 콜록시니
Q218401,로베르토 솔다도,로베르토 솔다도,스페인,Q12297,Roberto Soldado Rillo
Q219048,Joseba Llorente,Joseba Llorente,스페인,Q12297,Joseba Llorente Etxarri
Q2192717,Jordi Pablo Ripollés,Jordi Pablo Ripollés,스페인,Q12297,Jordi Pablo Ripolles
Q22001795,아르나우트 단주마,아르나우트 단주마,나이지리아,Q12297,Arnaut Danjuma Groeneveld
Q22001795,아르나우트 단주마,아르나우트 단주마,네덜란드 왕국,Q12297,Arnaut Danjuma Groeneveld
Q22006870,Miguel Juan Llambrich,Miguel Juan Llambrich,스페인,Q12297,"Miguelón, Miguelón Llambrich"
Q220746,후안 파블로 소린,후안 파블로 소린,아르헨티나,Q12297,"소린, 후안 소린"
Q221216,주세페 로시,주세페 로시,미국,Q12297,"쥐세페 로시, 쥬세페 로시, 지우세페 로시"
Q221798,시시뉴,시시뉴,브라질,Q12297,시싱요
Q2232759,시릴 마카나키,시릴 마카나키,카메룬,Q12297,시릴 토마 마카나키
Q2269948,Kiko Femenía,Kiko Femenía,스페인,Q12297,"Francisco Femenía, Francisco Femenía Far"
Q22964553,Antoni Esteve i Lecina,Antoni Esteve i Lecina,스페인,Q12297,
Q2300455,헤페르손 몬테로,헤페르손 몬테로,에콰도르,Q12297,제퍼슨 몬테로
Q2318645,Francisco José Olivas,Francisco José Olivas,스페인,Q12297,"Kiko, Francisco Jose Olivas, Francisco José Olivas Alba, Kiko Olivas"
Q234885,다니엘레 보네라,다니엘레 보네라,이탈리아,Q12297,
Q2358664,미겔 라윤,미겔 라윤,멕시코,Q12297,Miguel Arturo Layún Prado
Q237561,줄리아누 벨레치,줄리아누 벨레치,브라질,Q12297,Juliano Haus Belletti
Q2408770,하비에르 아퀴노,하비에르 아퀴노,멕시코,Q12297,
Q2452590,Robert Mario Flores,Robert Mario Flores,우루과이,Q12297,Robert Mario Flores Bistolfi
Q246417,데니스 체리셰프,데니스 체리셰프,러시아,Q12297,Denis Dmitriyevich Cherysheyv
Q246417,데니스 체리셰프,데니스 체리셰프,스페인,Q12297,Denis Dmitriyevich Cherysheyv
Q2471319,Francisco Javier Sánchez Broto,Francisco Javier Sánchez Broto,스페인,Q12297,Francisco Javier Sanchez Broto
Q2475224,César Láinez,César Láinez,스페인,Q12297,Cesar Lainez
Q248890,호세 엔리케 산체스,호세 엔리케 산체스,스페인,Q12297,"José Enrique Sánchez, Jose Enrique, Jose Enrique Sanchez Diaz"
Q2498195,Armando Sá,Armando Sá,모잠비크,Q12297,Armando Sa
