qid,wikidata_name,display_name,country,club_qid,alias
Q1003541,Frank Wiafe Danquah,Frank Wiafe Danquah,네덜란드 왕국,Q18716,
Q1028220,마이클 브리지스,마이클 브리지스,영국,Q18716,
Q1037408,칼 코트,칼 코트,가이아나,Q18716,칼 에드워드 리처드 코트
Q1037408,칼 코트,칼 코트,영국,Q18716,칼 에드워드 리처드 코트
Q10379521,Stuart Green,Stuart Green,영국,Q18716,
Q10379784,Paul Arnison,Paul Arnison,영국,Q18716,
Q10379822,Ralph Birkett,Ralph Birkett,그레이트브리튼 아일랜드 연합왕국,Q18716,Ralph James Evans Birkett
Q10379822,Ralph Birkett,Ralph Birkett,영국,Q18716,Ralph James Evans Birkett
Q10382956,Tommy Pearson,Tommy Pearson,그레이트브리튼 아일랜드 연합왕국,Q18716,Thomas Usher Pearson
Q10382956,Tommy Pearson,Tommy Pearson,영국,Q18716,Thomas Usher Pearson
Q10383384,"Joe Kendrick, Jr.","Joe Kendrick, Jr.",아일랜드,Q18716,Joe Kendrick
Q10388322,맬컴 앨런,맬컴 앨런,영국,Q18716,
Q10389652,John Bird,John Bird,영국,Q18716,John Charles Bird
Q10392313,Mickey Burns,Mickey Burns,영국,Q18716,
Q10393314,Ray Ranson,Ray Ranson,영국,Q18716,Raymond Ranson
Q10396721,Jackie Milburn,Jackie Milburn,그레이트브리튼 아일랜드 연합왕국,Q18716,John Nicholson Milburn
Q10396721,Jackie Milburn,Jackie Milburn,영국,Q18716,John Nicholson Milburn
Q10396959,Tommy Gaynor,Tommy Gaynor,아일랜드,Q18716,
Q10397380,Alan Gowling,Alan Gowling,영국,Q18716,Alan Edwin Gowling
Q10402170,Jack Hill,Jack Hill,그레이트브리튼 아일랜드 연합왕국,Q18716,John Henry Hill
Q10402170,Jack Hill,Jack Hill,영국,Q18716,John Henry Hill
Q10418209,Billy Hibbert,Billy Hibbert,그레이트브리튼 아일랜드 연합왕국,Q18716,William Hibbert
Q10418209,Billy Hibbert,Billy Hibbert,영국,Q18716,William Hibbert
Q10421816,Benny Craig,Benny Craig,그레이트브리튼 아일랜드 연합왕국,Q18716,Benjamin Craig
Q10421816,Benny Craig,Benny Craig,영국,Q18716,Benjamin Craig
Q10422574,Jimmy Naylor,Jimmy Naylor,그레이트브리튼 아일랜드 연합왕국,Q18716,"Jimmy, James Naylor"
Q10422574,Jimmy Naylor,Jimmy Naylor,영국,Q18716,"Jimmy, James Naylor"
Q10422869,Ted Richardson,Ted Richardson,영국,Q18716,George Edward Richardson
Q1042757,라이언 도널드슨,라이언 도널드슨,영국,Q18716,라이언 도날드슨
Q10429587,Harry Wake,Harry Wake,그레이트브리튼 아일랜드 연합왕국,Q18716,Henry Williamson Wake
Q10429587,Harry Wake,Harry Wake,영국,Q18716,Henry Williamson Wake
Q10434252,Ken Hale,Ken Hale,영국,Q18716,Kenneth Oliver Hale
Q10456326,Pat Howard,Pat Howard,영국,Q18716,Patrick Howard
Q104762954,엘리엇 앤더슨,엘리엇 앤더슨,영국,Q18716,
Q10479077,Kevin Carr,Kevin Carr,영국,Q18716,
Q10481278,John Dryden,John Dryden,그레이트브리튼 아일랜드 연합왕국,Q18716,
Q10481278,John Dryden,John Dryden,영국,Q18716,
Q10485867,Bobby Corbett,Bobby Corbett,그레이트브리튼 아일랜드 연합왕국,Q18716,Robert Corbett
Q10485867,Bobby Corbett,Bobby Corbett,영국,Q18716,Robert Corbett
Q10514151,David Boyle,David Boyle,영국,Q18716,David Walker Boyle
Q10517781,Thomas Urwin,Thomas Urwin,그레이트브리튼 아일랜드 연합왕국,Q18716,
Q10517781,Thomas Urwin,Thomas Urwin,영국,Q18716,
Q10518879,마이클 리차드슨,마이클 리차드슨,영국,Q18716,
Q10525846,Tommy Lowes,Tommy Lowes,그레이트브리튼 아일랜드 연합왕국,Q18716,
Q10525846,Tommy Lowes,Tommy Lowes,영국,Q18716,
Q10536,존 반스,존 반스,영국,Q18716,John Charles Bryan Barnes
Q10536,존 반스,존 반스,자메이카,Q18716,John Charles Bryan Barnes
Q10543925,Paddy McLaughlin,Paddy McLaughlin,영국,Q18716,Patrick Joseph McLaughlin
Q10553865,Gordon Hughes,Gordon Hughes,영국,Q18716,
Q10555604,Mark Cook,Mark Cook,영국,Q18716,
Q10556188,Stan Keery,Stan Keery,영국,Q18716,
Q10557131,John R. Graham,John R. Graham,영국,Q18716,
Q10557254,Jack Wilkinson,Jack Wilkinson,그레이트브리튼 아일랜드 연합왕국,Q18716,John Wilkinson
Q10557254,Jack Wilkinson,Jack Wilkinson,영국,Q18716,John Wilkinson
Q10557281,Charles Laverick,Charles Laverick,그레이트브리튼 아일랜드 연합왕국,Q18716,
Q10557281,Charles Laverick,Charles Laverick,영국,Q18716,
Q1058697,리언 베스트,리언 베스트,아일랜드,Q18716,레온 베스트
Q1059176,메디 아베이드,메디 아베이드,알제리,Q18716,
