qid,wikidata_name,display_name,country,club_qid,alias
Q1028081,모아시르 로드리게스 산투스,모아시르 로드리게스 산투스,브라질,Q8701,
Q10308167,Jorge Luís Sena,Jorge Luís Sena,브라질,Q8701,
Q10491562,Joshua Zapata,Joshua Zapata,스페인,Q8701,
Q10496190,Sergio Torres Guardeño,Sergio Torres Guardeño,스페인,Q8701,
Q105079870,Toni Mengual,Toni Mengual,스페인,Q8701,
Q10538602,Héctor Jesús Martínez,Héctor Jesús Martínez,아르헨티나,Q8701,Hector Jesus Martinez
Q10816086,Celso Pedro Blanco Álvarez,Celso Pedro Blanco Álvarez,스페인,Q8701,
Q10816088,José Mesa Suárez,José Mesa Suárez,스페인,Q8701,
Q1083432,키어런 트리피어,키어런 트리피어,영국,Q8701,키어런 존 트리피어
Q10855654,앙헬 코레아,앙헬 코레아,아르헨티나,Q8701,Ángel Martín Correa Martínez
Q10856518,Antonio Moyano,Antonio Moyano,스페인,Q8701,
Q10856587,Aníbal Cabanzón Martínez,Aníbal Cabanzón Martínez,스페인,Q8701,
Q109380452,Javi Serrano,Javi Serrano,스페인,Q8701,"Javier Serrano, Javier Serrano Martínez"
Q109428,지에구 히바스 다 쿠냐,지에구 히바스 다 쿠냐,브라질,Q8701,디에구 히바스 다 쿠냐
Q109428,지에구 히바스 다 쿠냐,지에구 히바스 다 쿠냐,이탈리아,Q8701,디에구 히바스 다 쿠냐
Q1096377,Péter Ilku,Péter Ilku,헝가리,Q8701,"Peter Ilku, Peter Ilku Kampfl"
Q1097566,스테파노 토리시,스테파노 토리시,이탈리아,Q8701,
Q110220404,마르크 푸빌,마르크 푸빌,스페인,Q8701,
Q11036417,José Luis Saso Vega,José Luis Saso Vega,스페인,Q8701,
Q111387680,Rafael Rodríguez Rapún,Rafael Rodríguez Rapún,스페인,Q8701,
Q111672750,줄리아노 시메오네,줄리아노 시메오네,아르헨티나,Q8701,Giuliano Simeone Baldini
Q112776101,Regino Gómez Hernández,Regino Gómez Hernández,스페인,Q8701,
Q112977983,Luis Beguiristain,Luis Beguiristain,스페인,Q8701,
Q112999908,José María Sansinenea,José María Sansinenea,스페인,Q8701,
Q113499581,아르투르 베르미렌,아르투르 베르미렌,벨기에,Q8701,Arthur Denis Vermeeren
Q114924158,파블로 바리오스,파블로 바리오스,스페인,Q8701,Pablo Barrios Rivas
Q1151154,Cătălin Munteanu,Cătălin Munteanu,루마니아,Q8701,
Q1159057,단 에크네르,단 에크네르,스웨덴,Q8701,
Q11681433,Elías Molina,Elías Molina,스페인,Q8701,Elías
Q116863669,Santiago Mouriño,Santiago Mouriño,우루과이,Q8701,
Q11686838,Julio Antonio Elícegui,Julio Antonio Elícegui,스페인,Q8701,
Q11689387,Adolfo Riquelme,Adolfo Riquelme,파라과이,Q8701,"Carlos Adolfo Riquelme, Carlos Riquelme"
Q116923606,사무 아게오와,사무 아게오와,나이지리아,Q8701,Samuel Omorodion Aghehowa
Q116923606,사무 아게오와,사무 아게오와,스페인,Q8701,Samuel Omorodion Aghehowa
Q11698576,페드로 곤살레스 마르티네스,페드로 곤살레스 마르티네스,스페인,Q8701,
Q117056,Miguel de las Cuevas,Miguel de las Cuevas,스페인,Q8701,Miguel
Q1184161,델피 젤리,델피 젤리,스페인,Q8701,Delfi Geli
Q1185460,Fernando Cuerda,Fernando Cuerda,스페인,Q8701,
Q11906573,Armando Lucas Contreras,Armando Lucas Contreras,스페인,Q8701,
Q11912464,Carlos Guerrero Santiago,Carlos Guerrero Santiago,스페인,Q8701,
Q11918091,Eduardo Belza,Eduardo Belza,우루과이,Q8701,Eduardo Belza Franco
Q11922984,Francisco Javier Mori Cuesta,Francisco Javier Mori Cuesta,스페인,Q8701,Pirri
Q11927519,Jesús Muñoz Calonge,Jesús Muñoz Calonge,스페인,Q8701,Jesús Muñoz
Q11929091,José Ignacio Soler,José Ignacio Soler,스페인,Q8701,José Ignacio Soler Bayona
Q11929215,José de la Sagra Fermín,José de la Sagra Fermín,스페인,Q8701,
Q11946127,Rodolfo Dapena Dapena,Rodolfo Dapena Dapena,스페인,Q8701,
Q11946128,Rodolfo Condado Rodríguez,Rodolfo Condado Rodríguez,스페인,Q8701,
Q11946378,Rubén Bilbao Barruetabeña,Rubén Bilbao Barruetabeña,스페인,Q8701,
Q11948276,Sergio Elías Morgado Rodríguez,Sergio Elías Morgado Rodríguez,스페인,Q8701,
