qid,wikidata_name,display_name,country,club_qid,alias
Q100260,Rudi Lorch,Rudi Lorch,독일,Q4512,
Q100300,마르코 그림,마르코 그림,독일,Q4512,
Q100301,Sebastian Enderle,Sebastian Enderle,독일,Q4512,
Q100477,Theodor Hoffmann,Theodor Hoffmann,독일,Q4512,
Q101525,한스 아르놀트,한스 아르놀트,독일,Q4512,
Q101681,Ernst Otterbach,Ernst Otterbach,독일,Q4512,
Q101745,Steffen Dangelmayr,Steffen Dangelmayr,독일,Q4512,
Q101765,Erwin Waldner,Erwin Waldner,독일,Q4512,
Q102170,안드레 바이스,안드레 바이스,독일,Q4512,Andre Weis
Q102180,Hans-Peter Makan,Hans-Peter Makan,독일,Q4512,
Q102189,Marvin Braun,Marvin Braun,독일,Q4512,
Q102190,라인홀트 체흐,라인홀트 체흐,독일,Q4512,
Q102202,Steffen Handschuh,Steffen Handschuh,독일,Q4512,
Q102604,Nils Schmäler,Nils Schmäler,독일,Q4512,
Q103131,Erwin Hadewicz,Erwin Hadewicz,독일,Q4512,
Q103133,로렌츠 힐케스,로렌츠 힐케스,독일,Q4512,
Q103372,슈테펜 코홀,슈테펜 코홀,독일,Q4512,
Q103384,Martin Spanring,Martin Spanring,독일,Q4512,
Q1034127,Paul Mauch,Paul Mauch,독일,Q4512,
Q103724,Matthias Becker,Matthias Becker,독일,Q4512,
Q103734,Heinz Stickel,Heinz Stickel,독일,Q4512,
Q103887,Leo Bunk,Leo Bunk,독일,Q4512,
Q103974,슈테펜 랑,슈테펜 랑,독일,Q4512,
Q10526787,엔도 와타루,엔도 와타루,일본,Q4512,"Endo Wataru, Endō Wataru, Endou Wataru, Wataru Endo, Wataru Endou"
Q105547,Thomas Kies,Thomas Kies,독일,Q4512,
Q105707,우베 슈나이더,우베 슈나이더,독일,Q4512,
Q105955374,빌랄 엘 카누스,빌랄 엘 카누스,모로코,Q4512,
Q105955374,빌랄 엘 카누스,빌랄 엘 카누스,벨기에,Q4512,
Q106201,Thomas Geyer,Thomas Geyer,독일,Q4512,
Q106770,Tobias Rathgeb,Tobias Rathgeb,독일,Q4512,
Q107867,Achim Glückler,Achim Glückler,독일,Q4512,
Q1079421,Christian Endler,Christian Endler,독일,Q4512,
Q1080088,Christian Haas,Christian Haas,독일,Q4512,
Q1081688,크리스티안 자우터,크리스티안 자우터,독일,Q4512,
Q108330,Karl Bögelein,Karl Bögelein,독일,Q4512,
Q108491,마리얀 코바체비치,마리얀 코바체비치,독일,Q4512,
Q108568,Ludwig Hinterstocker,Ludwig Hinterstocker,독일,Q4512,
Q108572,Robert Schlienz,Robert Schlienz,독일,Q4512,
Q108752,Günter Seibold,Günter Seibold,독일,Q4512,
Q108863,Benedikt Röcker,Benedikt Röcker,독일,Q4512,
Q108982,Kai Oswald,Kai Oswald,독일,Q4512,
Q108986,Soufian Benyamina,Soufian Benyamina,독일,Q4512,
Q1094301,펠리피 알리스치 로페스,펠리피 알리스치 로페스,브라질,Q4512,Felipe Lopes
Q109850,Jochen Endreß,Jochen Endreß,독일,Q4512,
Q109852,Uwe Bialon,Uwe Bialon,독일,Q4512,
Q110778,Manfred Kastl,Manfred Kastl,독일,Q4512,
Q111032,위르겐 크라미,위르겐 크라미,독일,Q4512,
Q111047,티모 체첸,티모 체첸,독일,Q4512,
Q111047,티모 체첸,티모 체첸,튀르키예,Q4512,
Q111236,Roland Mall,Roland Mall,독일,Q4512,
Q111272,Georg Wurzer,Georg Wurzer,독일,Q4512,
