qid,wikidata_name,display_name,country,club_qid,alias
Q102027,파비오 칸나바로,파비오 칸나바로,이탈리아,Q8682,"카나바로, 칸나바로, 파비오 카나바로"
Q1027459,이고르 요비체비치,이고르 요비체비치,크로아티아,Q8682,
Q1032930,Iván Pérez Muñoz,Iván Pérez Muñoz,스페인,Q8682,"Ivan Perez, Iván Pérez"
Q1039338,페드로 파라헤스,페드로 파라헤스,스페인,Q8682,
Q10490646,Dinu Sânmărtean,Dinu Sânmărtean,루마니아,Q8682,
Q10518166,Mauricio Salazar,Mauricio Salazar,칠레,Q8682,
Q10520,데이비드 베컴,데이비드 베컴,영국,Q8682,"데이비드 로버트 조지프 베컴, 베컴"
Q10530181,Juan Antonio Carcelén,Juan Antonio Carcelén,스페인,Q8682,
Q10545292,José Antonio Ríos Reina,José Antonio Ríos Reina,스페인,Q8682,José Antonio Ríos
Q10556350,마리아노 디아스 메히아,마리아노 디아스 메히아,도미니카 공화국,Q8682,Mariano Díaz Mejía
Q10556350,마리아노 디아스 메히아,마리아노 디아스 메히아,스페인,Q8682,Mariano Díaz Mejía
Q105811105,Iñaki Elejalde,Iñaki Elejalde,스페인,Q8682,
Q106322985,Luis Bergareche,Luis Bergareche,스페인,Q8682,
Q1068653,Laureano Sanabria Ruiz,Laureano Sanabria Ruiz,스페인,Q8682,
Q1079859,크리스티안 히메네스,크리스티안 히메네스,멕시코,Q8682,크리스티안 에두아르도 히메네스
Q1079859,크리스티안 히메네스,크리스티안 히메네스,아르헨티나,Q8682,크리스티안 에두아르도 히메네스
Q108159340,아르다 귈레르,아르다 귈레르,튀르키예,Q8682,
Q10855163,Castor Elzo,Castor Elzo,스페인,Q8682,
Q109255453,마리오 힐라,마리오 힐라,스페인,Q8682,Mario Gila Fuentes
Q109287393,Julen Jon Guerrero,Julen Jon Guerrero,스페인,Q8682,Julen Jon Guerrero Landabaso
Q109886169,Yeray Hernández,Yeray Hernández,스페인,Q8682,Yerey Hernández Cubas
Q110001765,알바로 페르난데스,알바로 페르난데스,스페인,Q8682,Álvaro Fernández Carreras
Q110644260,엔드리키 펠리피,엔드리키 펠리피,Eygptian Scene,Q8682,"Endrick Felipe, Endrick Felipe Moreira de Sousa"
