qid,wikidata_name,display_name,country,club_qid,alias
Q100740623,마르틴 비티크,마르틴 비티크,체코,Q1893,
Q1024153,Dino Ballacci,Dino Ballacci,이탈리아,Q1893,
Q1024153,Dino Ballacci,Dino Ballacci,이탈리아 왕국,Q1893,
Q1024184,Ivo Ballardini,Ivo Ballardini,이탈리아,Q1893,
Q1026721,다니엘레 카차,다니엘레 카차,이탈리아,Q1893,
Q1042039,카를로 체레솔리,카를로 체레솔리,이탈리아,Q1893,
Q1042039,카를로 체레솔리,카를로 체레솔리,이탈리아 왕국,Q1893,
Q1045046,Giorgio Barbana,Giorgio Barbana,이탈리아,Q1893,
Q1045359,Carlo Barbieri,Carlo Barbieri,이탈리아,Q1893,
Q104773462,빅토르 크리스티안센,빅토르 크리스티안센,덴마크 왕국,Q1893,Victor Bernth Kristiansen
Q10504910,Riccardo Pasi,Riccardo Pasi,이탈리아,Q1893,
Q10556360,우로시 라다코비치,우로시 라다코비치,세르비아,Q1893,
Q1069456,Ivano Bonetti,Ivano Bonetti,이탈리아,Q1893,
Q108024285,Oussama El Azzouzi,Oussama El Azzouzi,네덜란드 왕국,Q1893,
Q108024285,Oussama El Azzouzi,Oussama El Azzouzi,모로코,Q1893,
Q108114747,산티아고 카스트로,산티아고 카스트로,아르헨티나,Q1893,산티아고 토마스 카스트로
Q108200581,사무엘 일링주니어,사무엘 일링주니어,영국,Q1893,
Q1087530,파비오 페치아,파비오 페치아,이탈리아,Q1893,
Q1091414,Carlo Petrini,Carlo Petrini,이탈리아,Q1893,
Q1091577,Salvatore Fresi,Salvatore Fresi,이탈리아,Q1893,
Q1093099,Alessandro Dal Canto,Alessandro Dal Canto,이탈리아,Q1893,
Q1097566,스테파노 토리시,스테파노 토리시,이탈리아,Q1893,
Q1098071,Claudio Maiani,Claudio Maiani,산마리노,Q1893,
Q1098196,클라우디오 테르치,클라우디오 테르치,이탈리아,Q1893,
Q1111948,Alessandro Quaggiotto,Alessandro Quaggiotto,이탈리아,Q1893,
Q1117417,Davide Marchini,Davide Marchini,이탈리아,Q1893,
Q1134418,Romano Fogli,Romano Fogli,이탈리아,Q1893,
Q113997600,조반니 파비안,조반니 파비안,이탈리아,Q1893,
Q1140277,Cristian Bucchi,Cristian Bucchi,이탈리아,Q1893,Christian Bucchi
Q1141159,Daniele Vantaggiato,Daniele Vantaggiato,이탈리아,Q1893,
Q1143251,Marco De Marchi,Marco De Marchi,이탈리아,Q1893,Marco Antonio De Marchi
Q1152083,Luigi Pasetti,Luigi Pasetti,이탈리아,Q1893,
Q1157032,Domenico Marocchino,Domenico Marocchino,이탈리아,Q1893,
