qid,wikidata_name,display_name,country,club_qid,alias
Q100735281,예레미 피노,예레미 피노,스페인,Q19467,Yéremi Jesús Pino Santos
Q1027452,닐 러덕,닐 러덕,영국,Q19467,레이저 러덕
Q10379521,Stuart Green,Stuart Green,영국,Q19467,
Q10379880,Jon Boardman,Jon Boardman,영국,Q19467,Jonathan George Boardman
Q10379955,Jamie Vincent,Jamie Vincent,영국,Q19467,
Q10387522,Lance Cronin,Lance Cronin,영국,Q19467,
Q10395426,Gary O'Reilly,Gary O'Reilly,영국,Q19467,Gary Mills O'Reilly
Q10396728,John Sewell,John Sewell,영국,Q19467,John David Sewell
Q10396767,Iain Phillip,Iain Phillip,영국,Q19467,Iain Frederick Phillip
Q10396798,Matt Clarke,Matt Clarke,영국,Q19467,Matthew John Clarke
Q10396811,David Burke,David Burke,영국,Q19467,David Ian Burke
Q10397456,Craig Dobson,Craig Dobson,영국,Q19467,
Q10411061,Vince Hilaire,Vince Hilaire,영국,Q19467,Vincent Mark Hilaire
Q10424027,Paul Mortimer,Paul Mortimer,영국,Q19467,Paul Henry Mortimer
Q10430829,"Nahim Khadi, Jr.","Nahim Khadi, Jr.",시에라리온,Q19467,
Q10442536,Kieran Djilali,Kieran Djilali,영국,Q19467,Kieran Stephen Larbi Allen-Djilali
Q10448190,John Lacy,John Lacy,영국,Q19467,
Q10461649,Moses Swaibu,Moses Swaibu,영국,Q19467,
Q10469452,Tony Finnigan,Tony Finnigan,영국,Q19467,
Q10470208,Marcel Gaillard,Marcel Gaillard,벨기에,Q19467,Marcel Elie Jean Gaillard
Q10472780,Gavin Heeroo,Gavin Heeroo,영국,Q19467,Gavin Harry Heeroo
Q10481099,Jim Carson,Jim Carson,영국,Q19467,James Carson
Q10481943,Jamie Smith,Jamie Smith,영국,Q19467,Jamie Peter Smith
Q10482479,Jack Lane,Jack Lane,그레이트브리튼 아일랜드 연합왕국,Q19467,John William Lane
Q10482479,Jack Lane,Jack Lane,영국,Q19467,John William Lane
Q1049036,Lewis Price,Lewis Price,영국,Q19467,Lewis Peter Price
Q10498103,Charlie Clark,Charlie Clark,그레이트브리튼 아일랜드 연합왕국,Q19467,Charles Clark
Q10498103,Charlie Clark,Charlie Clark,영국,Q19467,Charles Clark
Q10503364,Harry Havelock,Harry Havelock,그레이트브리튼 아일랜드 연합왕국,Q19467,
Q10503364,Harry Havelock,Harry Havelock,영국,Q19467,
Q10507963,Fred Forward,Fred Forward,그레이트브리튼 아일랜드 연합왕국,Q19467,Fredrick John Forward
Q10507963,Fred Forward,Fred Forward,영국,Q19467,Fredrick John Forward
Q10510315,Frank Hoddinott,Frank Hoddinott,그레이트브리튼 아일랜드 연합왕국,Q19467,"Francis Hoddinott, Francis Thomas Hoddinott"
Q10510315,Frank Hoddinott,Frank Hoddinott,영국,Q19467,"Francis Hoddinott, Francis Thomas Hoddinott"
Q10512043,Les Fell,Les Fell,그레이트브리튼 아일랜드 연합왕국,Q19467,Leslie James Fell
Q10512043,Les Fell,Les Fell,영국,Q19467,Leslie James Fell
Q10512686,Nick Chatterton,Nick Chatterton,영국,Q19467,"Nicholas John Chatterton, Nicky Chatterton"
Q10514197,Herbert Butler,Herbert Butler,영국,Q19467,Hubert Butler
Q10514288,Tommy Crilly,Tommy Crilly,그레이트브리튼 아일랜드 연합왕국,Q19467,Thomas Crilly
Q10514288,Tommy Crilly,Tommy Crilly,영국,Q19467,Thomas Crilly
Q10521604,Walter Grant,Walter Grant,정보 없음,Q19467,
Q10525345,Tom Barnett,Tom Barnett,영국,Q19467,Thomas Andrew Barnett
Q10546589,Malcolm Pyke,Malcolm Pyke,영국,Q19467,
Q10557172,Harry Hanger,Harry Hanger,그레이트브리튼 아일랜드 연합왕국,Q19467,Harold Hanger
Q10572,아드리안 마리아파,아드리안 마리아파,영국,Q19467,Adrian Joseph Mariappa
Q10590,Gavin Mahon,Gavin Mahon,영국,Q19467,Gavin Andrew Mahon
Q10668,피츠 홀,피츠 홀,영국,Q19467,피츠 벤저민 홀
Q1069456,Ivano Bonetti,Ivano Bonetti,이탈리아,Q19467,
Q1077851,Chris Whyte,Chris Whyte,영국,Q19467,Christopher Anderson Whyte
Q10857004,Andy Turner,Andy Turner,아일랜드,Q19467,Andrew Peter Turner
Q10857106,John Salthouse,John Salthouse,영국,Q19467,
Q1091355,폴 스튜어트,폴 스튜어트,영국,Q19467,
Q110381508,Reg Beresford,Reg Beresford,영국,Q19467,Reginald Harold Beresford
Q110633710,Chris Swan,Chris Swan,정보 없음,Q19467,Christopher Samuel Swan
Q113488911,애덤 워튼,애덤 워튼,영국,Q19467,
Q114859,로이크 레미,로이크 레미,프랑스,Q19467,로이크 알렉스 텔리에르 위베르 레미
Q1151757,앤드루 데이비스,앤드루 데이비스,영국,Q19467,앤드루 존 데이비스
Q115492033,Clarissa Larisey,Clarissa Larisey,캐나다,Q19467,
Q1163856,Jon Macken,Jon Macken,아일랜드,Q19467,
Q1166685,대런 워드,대런 워드,영국,Q19467,대런 필립 워드
Q1178958,Laurie Scott,Laurie Scott,영국,Q19467,Lawrence Scott
Q1184033,Dele Adebola,Dele Adebola,나이지리아,Q19467,
Q1200057,Derek Kevan,Derek Kevan,영국,Q19467,Derek Tennyson Kevan
Q123512231,Oliver Spedding,Oliver Spedding,영국,Q19467,Damian Oliver
Q1245704,찰리 셰링엄,찰리 셰링엄,영국,Q19467,찰스 에드워드 윌리엄 셰링엄
Q1256895,제임스 매카서,제임스 매카서,영국,Q19467,James McFarlane McArthur
Q126181,프레이저 캠벨,프레이저 캠벨,영국,Q19467,
Q126422,코너 위컴,코너 위컴,영국,Q19467,
Q126447,안드레 모리츠,안드레 모리츠,브라질,Q19467,"Andre Francisco Moritz, Andre Moritz"
Q129655,Dougie Freedman,Dougie Freedman,영국,Q19467,Douglas Alan Freedman
Q1319870,숀 데리,숀 데리,영국,Q19467,Shaun Peter Derry
Q1321269,나일 레인저,나일 레인저,영국,Q19467,
