qid,wikidata_name,display_name,country,club_qid,alias
Q10325098,Marcelo Fabian Sosa,Marcelo Fabian Sosa,우루과이,Q10286,
Q104243570,Unai Dufur,Unai Dufur,스페인,Q10286,
Q104414736,니코 윌리암스,니코 윌리암스,가나,Q10286,Nicolas Williams Arthuer
Q104414736,니코 윌리암스,니코 윌리암스,스페인,Q10286,Nicolas Williams Arthuer
Q10491480,Ibon Larrazábal,Ibon Larrazábal,스페인,Q10286,
Q104920685,Nowend Lorenzo,Nowend Lorenzo,도미니카 공화국,Q10286,Nowend Yenrique Lorenzo Cabrera
Q104920685,Nowend Lorenzo,Nowend Lorenzo,스페인,Q10286,Nowend Yenrique Lorenzo Cabrera
Q105216869,Javi Areso,Javi Areso,스페인,Q10286,
Q10556614,Cayetano Bonnín Vásquez,Cayetano Bonnín Vásquez,도미니카 공화국,Q10286,
Q10556614,Cayetano Bonnín Vásquez,Cayetano Bonnín Vásquez,스페인,Q10286,
Q106644525,Nicolás Serrano,Nicolás Serrano,스페인,Q10286,
Q1068786,호세 앙헬 발데스,호세 앙헬 발데스,스페인,Q10286,Jose Angel Valdes
Q107064423,Dani Santafé,Dani Santafé,스페인,Q10286,
Q10711,마누엘 알무니아,마누엘 알무니아,스페인,Q10286,Manuel Almunia Rivero
Q107297831,Hugo Rincón,Hugo Rincón,정보 없음,Q10286,
Q107605559,Javier Martón,Javier Martón,정보 없음,Q10286,
Q107708804,Jaime Dios,Jaime Dios,정보 없음,Q10286,
Q107720918,Martin Jose Mugiro,Martin Jose Mugiro,스페인,Q10286,
Q109327842,압데 에잘줄리,압데 에잘줄리,모로코,Q10286,"Abde Ez, Abdessamad Abde Ezzalzouli, Abdessamad Ezzalzouli"
Q109327842,압데 에잘줄리,압데 에잘줄리,스페인,Q10286,"Abde Ez, Abdessamad Abde Ezzalzouli, Abdessamad Ezzalzouli"
Q109853508,브리안 사라고사,브리안 사라고사,스페인,Q10286,
Q11039705,José María Lumbreras Paños,José María Lumbreras Paños,스페인,Q10286,
Q110624180,Iker Benito,Iker Benito,스페인,Q10286,
Q1113283,Iñigo Larrainzar,Iñigo Larrainzar,스페인,Q10286,Inigo Larrainzar
Q1119019,Francisco Javier Luke,Francisco Javier Luke,스페인,Q10286,"Francisco Javier Luke Bermudez, Francisco Javier Luke Bermúdez"
Q112237324,Pablo Ibáñez Lumbreras,Pablo Ibáñez Lumbreras,정보 없음,Q10286,
Q114136986,Jorge Herrando,Jorge Herrando,스페인,Q10286,
Q114221151,Raúl Chasco,Raúl Chasco,스페인,Q10286,
