qid,wikidata_name,display_name,country,club_qid,alias
Q100243106,Marcelo Flores,Marcelo Flores,멕시코,Q271574,Marcelo Flores Dorrell
Q100243106,Marcelo Flores,Marcelo Flores,캐나다,Q271574,Marcelo Flores Dorrell
Q10400582,Manuel Redondo,Manuel Redondo,스페인,Q271574,
Q10420310,Javier Martínez González,Javier Martínez González,스페인,Q271574,
Q1043007,Carlos Laviada,Carlos Laviada,멕시코,Q271574,
Q104370131,Álex Millán,Álex Millán,스페인,Q271574,
Q104587845,Koba Leïn Koindredi,Koba Leïn Koindredi,프랑스,Q271574,"Koba Koindredi, Koba Lein Koindradi"
Q104718063,Brandãozinho,Brandãozinho,브라질,Q271574,José Carlos Silveira Braga
Q104787898,Antonio de la Merced,Antonio de la Merced,스페인,Q271574,
Q10489865,Pepe Díaz,Pepe Díaz,스페인,Q271574,
Q10490242,Borja Rubiato,Borja Rubiato,스페인,Q271574,
Q10547163,호나탄 로페스,호나탄 로페스,스페인,Q271574,호나탄 로페스 페레스
Q10556128,Alain Arroyo,Alain Arroyo,스페인,Q271574,
Q106720764,마리오 카펠레테,마리오 카펠레테,스페인,Q271574,
Q106878251,Oier Luengo,Oier Luengo,스페인,Q271574,Oier Luengo Redondo
Q107046836,Álex Suárez Cardero,Álex Suárez Cardero,스페인,Q271574,"Álex Suárez, Alex Suarez Cardero"
Q107177250,Q107177250,Q107177250,루마니아,Q271574,"Daniel George Paraschiv, Daniel-George Paraschiv, George Paraschiv"
Q107422258,Jaime Álvarez,Jaime Álvarez,스페인,Q271574,Jaime Álvarez Díaz
Q107752139,Miguel Prendes,Miguel Prendes,스페인,Q271574,Mangel
Q10877452,리카르도 로드리게스 수아레스,리카르도 로드리게스 수아레스,스페인,Q271574,
Q110234646,Leo Román,Leo Román,스페인,Q271574,
Q11027919,Fermín Álvarez Álvarez,Fermín Álvarez Álvarez,스페인,Q271574,
Q1112359,Jesús Herrera Alonso,Jesús Herrera Alonso,스페인,Q271574,Jesus Herrera Alonso
Q112189470,Alonso Aceves,Alonso Aceves,멕시코,Q271574,"Daniel Aceves, Daniel Alonso Aceves Patiño"
Q112304308,Rahim Alhassane,Rahim Alhassane,니제르,Q271574,
Q112304308,Rahim Alhassane,Rahim Alhassane,스페인,Q271574,
Q112477983,Alberto del Moral Saelices,Alberto del Moral Saelices,스페인,Q271574,Del Moral
Q113154245,Jonathan Dubasin,Jonathan Dubasin,벨기에,Q271574,
Q113154245,Jonathan Dubasin,Jonathan Dubasin,스페인,Q271574,
Q114060576,Carlos Dotor,Carlos Dotor,스페인,Q271574,Carlos Dotor González
Q114855302,Alfredo Greus Lozano,Alfredo Greus Lozano,스페인,Q271574,
Q115843,브루노 베르너,브루노 베르너,스위스,Q271574,Bruno Georg Berner
Q11698634,페드로 발렌틴 모라,페드로 발렌틴 모라,스페인,Q271574,Pere Valentí Mora Mariné
Q116995547,Ilyas Chaira,Ilyas Chaira,모로코,Q271574,
Q116995547,Ilyas Chaira,Ilyas Chaira,스페인,Q271574,
Q117085827,Francisco Mascarenhas,Francisco Mascarenhas,포르투갈,Q271574,
Q1174532,David Generelo,David Generelo,스페인,Q271574,
Q118242360,Yayo,Yayo,스페인,Q271574,Pelayo González Rey
Q118912449,Manuel García Fernández,Manuel García Fernández,스페인,Q271574,
Q118951738,Q118951738,Q118951738,정보 없음,Q271574,
Q118952762,Q118952762,Q118952762,정보 없음,Q271574,
Q118954871,Q118954871,Q118954871,스페인,Q271574,
Q118954958,Q118954958,Q118954958,스페인,Q271574,
Q118955041,Q118955041,Q118955041,스페인,Q271574,
Q118955078,Q118955078,Q118955078,스페인,Q271574,
Q118955156,Q118955156,Q118955156,스페인,Q271574,
Q118955159,Q118955159,Q118955159,스페인,Q271574,
Q118955297,Q118955297,Q118955297,스페인,Q271574,
Q118955312,Q118955312,Q118955312,스페인,Q271574,
Q118955322,Q118955322,Q118955322,스페인,Q271574,
Q118955338,Q118955338,Q118955338,스페인,Q271574,
Q118965310,Q118965310,Q118965310,스페인,Q271574,
Q118967273,Gregorio Fernández González,Gregorio Fernández González,스페인,Q271574,
Q118976083,Ricardo García Fernández,Ricardo García Fernández,스페인,Q271574,
Q118976173,Luis Fernández García,Luis Fernández García,스페인,Q271574,
Q118976202,Alfredo Llana Díaz,Alfredo Llana Díaz,스페인,Q271574,
Q11905476,Andoni Gorriarán Laza,Andoni Gorriarán Laza,스페인,Q271574,
Q119102621,José Luis Figares González,José Luis Figares González,스페인,Q271574,
Q119104023,Carlos Mario Álvarez García,Carlos Mario Álvarez García,스페인,Q271574,
Q119104061,José Aurelio Bobes Álvarez,José Aurelio Bobes Álvarez,스페인,Q271574,
Q119104079,José Corsino Cuervo Arias,José Corsino Cuervo Arias,스페인,Q271574,
Q119104115,Marcelino Olay Alonso,Marcelino Olay Alonso,스페인,Q271574,
Q119104142,Máximino Fernández Rodríguez,Máximino Fernández Rodríguez,스페인,Q271574,
Q119104171,Juan Ángel González García,Juan Ángel González García,스페인,Q271574,
Q119104182,José Jorge Saavedra Rodríguez,José Jorge Saavedra Rodríguez,스페인,Q271574,
Q119104208,Jorge Luis García Carneiro,Jorge Luis García Carneiro,스페인,Q271574,
Q119104349,Felipe Maqueda Díaz,Felipe Maqueda Díaz,스페인,Q271574,
Q119104392,Alberto Mier Martínez,Alberto Mier Martínez,스페인,Q271574,
Q119104416,Antonio Bolaños Alijas,Antonio Bolaños Alijas,스페인,Q271574,
Q119104440,José Ramón del Cueto Ramos,José Ramón del Cueto Ramos,스페인,Q271574,
Q119104460,Jorge Luis del Cueto Ramos,Jorge Luis del Cueto Ramos,스페인,Q271574,
Q119104991,Pedro Tallos Fernández,Pedro Tallos Fernández,스페인,Q271574,
Q119105004,Joaquín Martínez Argüelles,Joaquín Martínez Argüelles,스페인,Q271574,
Q119105065,Jesús Ángel López Díaz,Jesús Ángel López Díaz,스페인,Q271574,
Q119105069,José Carlos Rubio Fernández,José Carlos Rubio Fernández,스페인,Q271574,
Q119105114,Pedro Serrano González-Gallarza,Pedro Serrano González-Gallarza,스페인,Q271574,
Q119105119,Jaime Serrano González-Gallarza,Jaime Serrano González-Gallarza,스페인,Q271574,
Q119105194,Paulino González Canseco,Paulino González Canseco,스페인,Q271574,
Q119105235,Rogelio Calzón Alonso,Rogelio Calzón Alonso,스페인,Q271574,
Q119105282,Francisco Javier Gutiérrez González,Francisco Javier Gutiérrez González,스페인,Q271574,
Q119105374,Francisco Javier Fernández Porrón,Francisco Javier Fernández Porrón,스페인,Q271574,
Q119127681,Rafael Arturo Santacatalina Díaz,Rafael Arturo Santacatalina Díaz,스페인,Q271574,
Q119127711,Manuel Rodríguez Iglesias,Manuel Rodríguez Iglesias,스페인,Q271574,
Q119133468,José Enrique Iglesias Solís,José Enrique Iglesias Solís,스페인,Q271574,
Q11919168,Emilio Fernández Pertierra,Emilio Fernández Pertierra,스페인,Q271574,
Q11922984,Francisco Javier Mori Cuesta,Francisco Javier Mori Cuesta,스페인,Q271574,Pirri
Q11923831,Gaspar Rodríguez Llaneza,Gaspar Rodríguez Llaneza,스페인,Q271574,
Q11927019,Iván Casquero Cosío,Iván Casquero Cosío,스페인,Q271574,Iván Casquero
Q11927406,Javier Echevarría Iruarrizaga,Javier Echevarría Iruarrizaga,스페인,Q271574,
Q11928398,Jorge Ordóñez García,Jorge Ordóñez García,스페인,Q271574,
Q11929097,José Jorge Saavedra Muñoz,José Jorge Saavedra Muñoz,스페인,Q271574,
Q11929124,호세 루이스 사발라,호세 루이스 사발라,스페인,Q271574,José Luis Zabala
Q11929900,Koldo Sarasúa Gamazo,Koldo Sarasúa Gamazo,스페인,Q271574,
Q11935009,Manuel Simón Cuervo,Manuel Simón Cuervo,스페인,Q271574,
Q11936754,Miguel Ángel Calleja Verger,Miguel Ángel Calleja Verger,스페인,Q271574,
Q11940710,Pedro Dorronsoro González,Pedro Dorronsoro González,스페인,Q271574,
Q12265430,Pablo Hervías,Pablo Hervías,스페인,Q271574,
Q12384560,Borja Valle,Borja Valle,스페인,Q271574,
Q12386929,Daniel Barrio,Daniel Barrio,스페인,Q271574,Dani Barrio
Q12387300,Eduardo Seoane,Eduardo Seoane,스페인,Q271574,
Q12388969,Fran Sol,Fran Sol,스페인,Q271574,
Q12396943,Pablo López Vidal,Pablo López Vidal,스페인,Q271574,
Q12399052,Ricardo García Martínez,Ricardo García Martínez,스페인,Q271574,
Q12401174,Antonio Cuervo Fernández,Antonio Cuervo Fernández,스페인,Q271574,Toni Cuervo
Q12403049,Álvaro Lemos,Álvaro Lemos,스페인,Q271574,
Q125389679,Q125389679,Q125389679,스페인,Q271574,
Q125454557,Javier Gurrutxaga Rivero,Javier Gurrutxaga Rivero,정보 없음,Q271574,
Q125502196,Pablo Lusarreta,Pablo Lusarreta,정보 없음,Q271574,
Q1309203,Juan José Borrelli,Juan José Borrelli,아르헨티나,Q271574,Juan Jose Borrelli
Q131547461,Q131547461,Q131547461,정보 없음,Q271574,
Q132858711,Ángel Arzanegui,Ángel Arzanegui,스페인,Q271574,
Q133311611,Caramelero,Caramelero,스페인,Q271574,Heliodoro Álvarez González
Q1333373,Florencio Amarilla,Florencio Amarilla,파라과이,Q271574,Florencio Amarilla Lacasa
Q134285399,Chukwuma Eze,Chukwuma Eze,나이지리아,Q271574,
Q13534546,Ernesto Amantegui,Ernesto Amantegui,스페인,Q271574,Ernesto Amantegui Phumipha
Q13534546,Ernesto Amantegui,Ernesto Amantegui,태국,Q271574,Ernesto Amantegui Phumipha
Q1361823,Juanfran,Juanfran,스페인,Q271574,
Q1371917,Mitko Stojkovski,Mitko Stojkovski,북마케도니아,Q271574,
Q1381567,프란시스코 하비에르 우리아,프란시스코 하비에르 우리아,스페인,Q271574,Francisco Javier Uria
Q144698,마리아노 가르시아 레몬,마리아노 가르시아 레몬,스페인,Q271574,Mariano Garcia Remon
Q14742658,David Costas,David Costas,스페인,Q271574,David Costas Cordal
Q14852383,레안더르 덴동커르,레안더르 덴동커르,벨기에,Q271574,
Q15494540,Lucas Torró,Lucas Torró,스페인,Q271574,
Q15616906,Paco Fernández,Paco Fernández,스페인,Q271574,
Q1573570,Xabier Eskurza,Xabier Eskurza,스페인,Q271574,Xabier Escurza García
