qid,wikidata_name,display_name,country,club_qid,alias
Q1004428,푸타치 마르코,푸타치 마르코,헝가리,Q51976,마르코 푸타치
Q100517,베르너 드레셀,베르너 드레셀,독일,Q51976,
Q1045486,Carsten Baumann,Carsten Baumann,독일,Q51976,
Q105887,우구 알메이다,우구 알메이다,포르투갈,Q51976,Hugo Miguel Pereira de Almeida
Q105921,팀 비제,팀 비제,독일,Q51976,
Q105955422,사뮈엘 음방굴라,사뮈엘 음방굴라,벨기에,Q51976,
Q107076,토르스텐 프링스,토르스텐 프링스,독일,Q51976,"토어스텐 프링스, 프링스"
Q107796,마르쿠스 로센베리,마르쿠스 로센베리,스웨덴,Q51976,"마르쿠스 로센버그, 마르쿠스 로젠버그, 마르쿠스 로젠베리"
Q1079038,크리스티안 브란트,크리스티안 브란트,독일,Q51976,
Q107976,Uwe Harttgen,Uwe Harttgen,독일,Q51976,
Q109027,파울 린츠,파울 린츠,독일,Q51976,
Q109397,클라우디오 피사로,클라우디오 피사로,독일,Q51976,클라우디오 피자로
Q109397,클라우디오 피사로,클라우디오 피사로,이탈리아,Q51976,클라우디오 피자로
Q109397,클라우디오 피사로,클라우디오 피사로,페루,Q51976,클라우디오 피자로
Q109417,앙겔로스 하리스테아스,앙겔로스 하리스테아스,그리스,Q51976,"앙겔로스 카리스테아스, 카리스테아스"
Q109428,지에구 히바스 다 쿠냐,지에구 히바스 다 쿠냐,브라질,Q51976,디에구 히바스 다 쿠냐
Q109428,지에구 히바스 다 쿠냐,지에구 히바스 다 쿠냐,이탈리아,Q51976,디에구 히바스 다 쿠냐
Q110523,마뉴엘 프리드리히,마뉴엘 프리드리히,독일,Q51976,
Q111984,노르베르트 지크만,노르베르트 지크만,독일,Q51976,
Q113905,Madjid Albry,Madjid Albry,독일,Q51976,
Q1152094,Johannes Wurtz,Johannes Wurtz,독일,Q51976,
Q1152151,Özkan Yıldırım,Özkan Yıldırım,독일,Q51976,
Q1152151,Özkan Yıldırım,Özkan Yıldırım,튀르키예,Q51976,
Q115812972,Nina Engel,Nina Engel,독일,Q51976,
Q1161785,Daniel Mingrone,Daniel Mingrone,독일,Q51976,
Q1177104,데이비드 왓슨,데이비드 왓슨,영국,Q51976,
Q120434,Per Røntved,Per Røntved,덴마크 왕국,Q51976,Per Christian Røntved
Q121603159,Leon Opitz,Leon Opitz,독일,Q51976,
Q1222494,Dieter Meyer,Dieter Meyer,독일,Q51976,
Q122350,뤼도빅 마냉,뤼도빅 마냉,스위스,Q51976,"루도빅 마닌, 뤼도비크 마냉"
Q1225964,Dimitrios Daras,Dimitrios Daras,그리스,Q51976,
Q1227848,Dirk Flock,Dirk Flock,독일,Q51976,
Q124043,윈턴 루퍼,윈턴 루퍼,뉴질랜드,Q51976,Wynton Alan Whai Rufer
Q124043,윈턴 루퍼,윈턴 루퍼,스위스,Q51976,Wynton Alan Whai Rufer
Q126001,빅토르 스크리프니크,빅토르 스크리프니크,소련,Q51976,"Viktor Anatoliiovych Skrypnyk, Viktor Anatolyevich Skripnik, Viktor Skripnik"
Q126001,빅토르 스크리프니크,빅토르 스크리프니크,우크라이나,Q51976,"Viktor Anatoliiovych Skrypnyk, Viktor Anatolyevich Skripnik, Viktor Skripnik"
Q126429,마티아스 하이데만,마티아스 하이데만,독일,Q51976,
Q1267777,Lodewijk Roembiak,Lodewijk Roembiak,네덜란드 왕국,Q51976,
Q1281661,Eckhard Deterding,Eckhard Deterding,독일,Q51976,
Q128920,니클라스 모이산데르,니클라스 모이산데르,핀란드,Q51976,
Q129013,막스 크루제,막스 크루제,독일,Q51976,
Q129101,데이비 클라선,데이비 클라선,네덜란드 왕국,Q51976,
Q1292594,Klaus-Dieter Jank,Klaus-Dieter Jank,독일,Q51976,
