qid,wikidata_name,display_name,country,club_qid,alias
Q1024120,Amedeo Balestrieri,Amedeo Balestrieri,이탈리아,Q2768,
Q1024120,Amedeo Balestrieri,Amedeo Balestrieri,이탈리아 왕국,Q2768,
Q1024192,Aldo Ballarin,Aldo Ballarin,이탈리아,Q2768,
Q1024192,Aldo Ballarin,Aldo Ballarin,이탈리아 왕국,Q2768,
Q103168926,Mihael Onișa,Mihael Onișa,루마니아,Q2768,
Q1042654,Costanzo Balleri,Costanzo Balleri,이탈리아,Q2768,
Q1042654,Costanzo Balleri,Costanzo Balleri,이탈리아 왕국,Q2768,
Q1044924,Giovanni Barale,Giovanni Barale,이탈리아,Q2768,
Q1044924,Giovanni Barale,Giovanni Barale,이탈리아 왕국,Q2768,
Q1045235,Emilio Barbero,Emilio Barbero,이탈리아,Q2768,
Q1045235,Emilio Barbero,Emilio Barbero,이탈리아 왕국,Q2768,
Q10482905,Marco Moro,Marco Moro,이탈리아,Q2768,
Q10539851,Marco Migliorini,Marco Migliorini,이탈리아,Q2768,
Q1055367,Roger Grava,Roger Grava,프랑스,Q2768,"Revelli Ruggero Grava, Ruggero Grava"
Q1055545,Giuseppe Grezar,Giuseppe Grezar,이탈리아,Q2768,
Q1055545,Giuseppe Grezar,Giuseppe Grezar,이탈리아 왕국,Q2768,
Q1055767,Franco Ossola,Franco Ossola,이탈리아,Q2768,
Q1055767,Franco Ossola,Franco Ossola,이탈리아 왕국,Q2768,
Q1055773,Mario Rigamonti,Mario Rigamonti,이탈리아,Q2768,
Q1055773,Mario Rigamonti,Mario Rigamonti,이탈리아 왕국,Q2768,
Q1055780,Virgilio Maroso,Virgilio Maroso,이탈리아,Q2768,
Q1055780,Virgilio Maroso,Virgilio Maroso,이탈리아 왕국,Q2768,
Q1055800,Piero Operto,Piero Operto,이탈리아,Q2768,
Q1055800,Piero Operto,Piero Operto,이탈리아 왕국,Q2768,
Q1055826,Július Schubert,Július Schubert,헝가리,Q2768,"Giulio Schubert, Julius Schubert"
Q1056336,Alex Calderoni,Alex Calderoni,이탈리아,Q2768,
Q1056470,Doudou Diaw,Doudou Diaw,세네갈,Q2768,"Diaw Dou Dou, Diaw Doudou, Dou Dou Diaw"
Q1069456,Ivano Bonetti,Ivano Bonetti,이탈리아,Q2768,
Q1076352,Manuel Coppola,Manuel Coppola,이탈리아,Q2768,
Q1081920,Gennaro Scarlato,Gennaro Scarlato,이탈리아,Q2768,
Q1083120,Giovanni Vecchina,Giovanni Vecchina,이탈리아,Q2768,
Q1083120,Giovanni Vecchina,Giovanni Vecchina,이탈리아 왕국,Q2768,
Q1085085,장피에르 시프리앵,장피에르 시프리앵,프랑스,Q2768,
Q108559895,안드레아 콤파뇨,안드레아 콤파뇨,이탈리아,Q2768,
Q1086642,Alessandro Sgrigna,Alessandro Sgrigna,이탈리아,Q2768,
Q1086666,Filippo Maniero,Filippo Maniero,이탈리아,Q2768,
Q1087530,파비오 페치아,파비오 페치아,이탈리아,Q2768,
Q1091400,Antimo Iunco,Antimo Iunco,이탈리아,Q2768,
Q1091414,Carlo Petrini,Carlo Petrini,이탈리아,Q2768,
Q1093099,Alessandro Dal Canto,Alessandro Dal Canto,이탈리아,Q2768,
Q1097566,스테파노 토리시,스테파노 토리시,이탈리아,Q2768,
Q1098155,Claudio Rivalta,Claudio Rivalta,이탈리아,Q2768,
