qid,wikidata_name,display_name,country,club_qid,alias
Q10380008,Michael Symes,Michael Symes,영국,Q5794,
Q10380209,George Pilkington,George Pilkington,영국,Q5794,George Edward Pilkington
Q10384540,John Bramwell,John Bramwell,영국,Q5794,
Q10386424,Samuel Wolstenholme,Samuel Wolstenholme,그레이트브리튼 아일랜드 연합왕국,Q5794,
Q10386424,Samuel Wolstenholme,Samuel Wolstenholme,영국,Q5794,
Q10386815,John Cameron,John Cameron,그레이트브리튼 아일랜드 연합왕국,Q5794,
Q10386815,John Cameron,John Cameron,영국,Q5794,
Q10387398,Billy Kenny,Billy Kenny,영국,Q5794,William Aidan Kenny
Q10387687,Jimmy McNulty,Jimmy McNulty,영국,Q5794,
Q10397262,Stuart Rimmer,Stuart Rimmer,영국,Q5794,
Q10403594,Jimmy McIntosh,Jimmy McIntosh,그레이트브리튼 아일랜드 연합왕국,Q5794,James McLaughlin McIntosh
Q10403594,Jimmy McIntosh,Jimmy McIntosh,영국,Q5794,James McLaughlin McIntosh
Q10459260,Ted Hughes,Ted Hughes,그레이트브리튼 아일랜드 연합왕국,Q5794,
Q10459260,Ted Hughes,Ted Hughes,영국,Q5794,
Q10483055,Bill Hullett,Bill Hullett,그레이트브리튼 아일랜드 연합왕국,Q5794,William Alexander Hullett
Q10483055,Bill Hullett,Bill Hullett,영국,Q5794,William Alexander Hullett
Q10483860,Willie Miller,Willie Miller,영국,Q5794,William Rennie Miller
Q10490343,Alec Stewart,Alec Stewart,그레이트브리튼 아일랜드 연합왕국,Q5794,Alexander Stewart
Q10490343,Alec Stewart,Alec Stewart,영국,Q5794,Alexander Stewart
Q10491367,Hugh Barr,Hugh Barr,영국,Q5794,Hubert Henry Barr
Q10496199,Hugh Adamson,Hugh Adamson,정보 없음,Q5794,
Q10498103,Charlie Clark,Charlie Clark,그레이트브리튼 아일랜드 연합왕국,Q5794,Charles Clark
Q10498103,Charlie Clark,Charlie Clark,영국,Q5794,Charles Clark
Q10500229,John Moore,John Moore,영국,Q5794,
Q10507731,Frank Alford,Frank Alford,그레이트브리튼 아일랜드 연합왕국,Q5794,Francis John Alford
Q10507731,Frank Alford,Frank Alford,영국,Q5794,Francis John Alford
