qid,wikidata_name,display_name,country,club_qid,alias
Q101251126,Rodrigo Sánchez Rodríguez,Rodrigo Sánchez Rodríguez,스페인,Q8723,Rodri
Q1032930,Iván Pérez Muñoz,Iván Pérez Muñoz,스페인,Q8723,"Ivan Perez, Iván Pérez"
Q1042676,Carlos Alhinho,Carlos Alhinho,포르투갈,Q8723,Carlos Alexandre Fortes Alhinho
Q1042945,Carlos García Badías,Carlos García Badías,스페인,Q8723,Carlos Garcia Badias
Q104784108,샤디 리아드,샤디 리아드,모로코,Q8723,
Q1078457,수서 페렌츠,수서 페렌츠,헝가리,Q8723,
Q107894103,Mariano Gargallo Minguillón,Mariano Gargallo Minguillón,스페인,Q8723,
Q10856523,안토니오 사나브리아,안토니오 사나브리아,파라과이,Q8723,Arnaldo Antonio Sanabria Ayala
Q109327842,압데 에잘줄리,압데 에잘줄리,모로코,Q8723,"Abde Ez, Abdessamad Abde Ezzalzouli, Abdessamad Ezzalzouli"
Q109327842,압데 에잘줄리,압데 에잘줄리,스페인,Q8723,"Abde Ez, Abdessamad Abde Ezzalzouli, Abdessamad Ezzalzouli"
Q1102763,조이 그뷔드욘손,조이 그뷔드욘손,아이슬란드,Q8723,요한네스 카르들 그뷔드욘손
Q11084107,Juan García Díaz,Juan García Díaz,스페인,Q8723,
Q111016177,비토르 호케,비토르 호케,브라질,Q8723,"Mortadha Roque, Vítor Hugo Roque Ferreira"
Q111596687,Alejandro Nieto,Alejandro Nieto,스페인,Q8723,
Q111927566,José Luis Espinosa Pachón,José Luis Espinosa Pachón,스페인,Q8723,
Q113675439,Sergi Altimira,Sergi Altimira,스페인,Q8723,Sergi Altimira Clavell
Q1147102,사비 토레스,사비 토레스,스페인,Q8723,Xavier Torres Buigues
Q114855302,Alfredo Greus Lozano,Alfredo Greus Lozano,스페인,Q8723,
Q115341,하이코 베스테르만,하이코 베스테르만,독일,Q8723,"하이코 베슈테르만, 하이코 베스터만"
Q1157022,호르디 아마트,호르디 아마트,인도네시아,Q8723,Jordi Amat Maas
Q115923122,Félix Garreta,Félix Garreta,스페인,Q8723,
Q11682938,Ignacio Martín-Esperanza,Ignacio Martín-Esperanza,스페인,Q8723,
Q11686564,Pablo Niño,Pablo Niño,스페인,Q8723,
Q116997,푸에드 카디르,푸에드 카디르,알제리,Q8723,
Q116997,푸에드 카디르,푸에드 카디르,프랑스,Q8723,
Q1170247,마우리시오 타리코,마우리시오 타리코,아르헨티나,Q8723,
Q1176341,David Rivas,David Rivas,스페인,Q8723,
Q11906045,Antonio Estévez García,Antonio Estévez García,스페인,Q8723,
Q11906085,Antonio Román,Antonio Román,스페인,Q8723,
Q11906093,Antonio Valentín Casanov,Antonio Valentín Casanov,스페인,Q8723,"Antonio Valentín Casanova, Valentin Casanova, Valentín Casanova"
Q11906096,Antonio del Pino Chica,Antonio del Pino Chica,스페인,Q8723,
Q11922976,Francisco Javier Flores Sánchez,Francisco Javier Flores Sánchez,스페인,Q8723,
Q11927359,Jaume Sabaté Mercadé,Jaume Sabaté Mercadé,스페인,Q8723,
Q11928151,Joaquín Bornes Rincón,Joaquín Bornes Rincón,스페인,Q8723,Joaquín Bornes
Q11929064,José Carvajal Puente,José Carvajal Puente,스페인,Q8723,
Q11929134,José Manuel Monsalvete Herrera,José Manuel Monsalvete Herrera,스페인,Q8723,
