qid,wikidata_name,display_name,country,club_qid,alias
Q1000435,피터 스위니,피터 스위니,영국,Q1128631,
Q1028220,마이클 브리지스,마이클 브리지스,영국,Q1128631,
Q10379858,Jamie Winter,Jamie Winter,영국,Q1128631,
Q10385813,Jamie Forrester,Jamie Forrester,영국,Q1128631,
Q10391711,Sean McDaid,Sean McDaid,영국,Q1128631,Sean Andrew McDaid
Q1039620,Carl Magnay,Carl Magnay,영국,Q1128631,Carl Ronald Joseph Magnay
Q10396689,Nathan Lowndes,Nathan Lowndes,영국,Q1128631,Nathan Peter Lowndes
Q10396757,Neil Edwards,Neil Edwards,영국,Q1128631,Neil Ryan Edwards
Q10396837,David McNiven,David McNiven,영국,Q1128631,David Scott McNiven
Q10396960,Ken DeMange,Ken DeMange,아일랜드,Q1128631,
Q10401882,Jack Ashurst,Jack Ashurst,영국,Q1128631,John Ashurst
Q10401988,Simon Johnson,Simon Johnson,영국,Q1128631,
Q10402233,Ernie Goldthorpe,Ernie Goldthorpe,그레이트브리튼 아일랜드 연합왕국,Q1128631,Ernest Holroyde Goldthorpe
Q10402233,Ernie Goldthorpe,Ernie Goldthorpe,영국,Q1128631,Ernest Holroyde Goldthorpe
Q10411061,Vince Hilaire,Vince Hilaire,영국,Q1128631,Vincent Mark Hilaire
Q10415351,Norman Wharton,Norman Wharton,그레이트브리튼 아일랜드 연합왕국,Q1128631,Clarence Norman Wharton
Q10415351,Norman Wharton,Norman Wharton,영국,Q1128631,Clarence Norman Wharton
Q10418142,John Hawley,John Hawley,영국,Q1128631,John East Hawley
Q10429230,James Moore,James Moore,그레이트브리튼 아일랜드 연합왕국,Q1128631,
Q10429230,James Moore,James Moore,영국,Q1128631,
Q1043454,Carlton Palmer,Carlton Palmer,영국,Q1128631,Carlton Lloyd Palmer
Q10462037,Luke Murphy,Luke Murphy,영국,Q1128631,
Q10465445,John Hawksby,John Hawksby,영국,Q1128631,
Q10479049,Taffy Spelman,Taffy Spelman,영국,Q1128631,
Q10494016,Sammy Armes,Sammy Armes,그레이트브리튼 아일랜드 연합왕국,Q1128631,Samuel Armes
Q10494016,Sammy Armes,Sammy Armes,영국,Q1128631,Samuel Armes
Q10494025,Tom Alderson,Tom Alderson,그레이트브리튼 아일랜드 연합왕국,Q1128631,Thomas Alderson
Q10494025,Tom Alderson,Tom Alderson,영국,Q1128631,Thomas Alderson
Q1049571,Albert Johanneson,Albert Johanneson,남아프리카 공화국,Q1128631,Albert Louis Johanneson
Q10510240,Len Dunderdale,Len Dunderdale,그레이트브리튼 아일랜드 연합왕국,Q1128631,William Leonard Dunderdale
Q10510240,Len Dunderdale,Len Dunderdale,영국,Q1128631,William Leonard Dunderdale
Q10514149,Jimmy Wilson,Jimmy Wilson,그레이트브리튼 아일랜드 연합왕국,Q1128631,James Thompson Wilson
Q10514149,Jimmy Wilson,Jimmy Wilson,영국,Q1128631,James Thompson Wilson
Q10516231,Jim Bullions,Jim Bullions,그레이트브리튼 아일랜드 연합왕국,Q1128631,James Law Bullions
Q10516231,Jim Bullions,Jim Bullions,영국,Q1128631,James Law Bullions
Q10547851,Mike Imlach,Mike Imlach,영국,Q1128631,
Q10554397,Barrie Wright,Barrie Wright,영국,Q1128631,
Q10557703,Chris Dawson,Chris Dawson,영국,Q1128631,Christopher Gary Dawson
Q10569,대니 그레이엄,대니 그레이엄,영국,Q1128631,Daniel Anthony William Graham
Q10588,말런 킹,말런 킹,영국,Q1128631,말런 프랜시스 킹
Q1061904,톰 케어니,톰 케어니,영국,Q1128631,Thomas Cairney
Q1077197,Chris Fairclough,Chris Fairclough,영국,Q1128631,Courtney Huw Fairclough
Q1077393,Chris Kamara,Chris Kamara,영국,Q1128631,Christopher Kamara
Q1077851,Chris Whyte,Chris Whyte,영국,Q1128631,Christopher Anderson Whyte
Q1085237,Tony Warner,Tony Warner,영국,Q1128631,"Anthony Randolph ""Tony"" Warner"
Q1085237,Tony Warner,Tony Warner,트리니다드 토바고,Q1128631,"Anthony Randolph ""Tony"" Warner"
Q108642499,Stuart McKinstry,Stuart McKinstry,영국,Q1128631,Stuart Adamson McKinstry
Q10879,소피 브래들리,소피 브래들리,영국,Q1128631,"소피 브래들리오클런드, 소피 엘리자베스 브래들리오클런드"
Q10911,엘런 토니 화이트,엘런 토니 화이트,영국,Q1128631,Ellen Toni White
Q1093679,Robbie Blake,Robbie Blake,영국,Q1128631,"Robert James ""Robbie"" Blake, Robert James Blake"
Q1099944,Alan Maybury,Alan Maybury,아일랜드,Q1128631,Alan Paul Maybury
Q1103503,Terry Yorath,Terry Yorath,영국,Q1128631,Terence Charles Yorath
Q111770,에디 그레이,에디 그레이,영국,Q1128631,에드윈 그레이
Q1120685,Trevor Cherry,Trevor Cherry,영국,Q1128631,Trevor John Cherry
Q112801051,다코 갸비,다코 갸비,영국,Q1128631,
Q114826394,아치 그레이,아치 그레이,영국,Q1128631,Archie James Francis Gray
Q1152674,Tom Taiwo,Tom Taiwo,영국,Q1128631,
Q115492364,Mateo Joseph,Mateo Joseph,스페인,Q1128631,Mateo Joseph Fernández Regatillo
Q115492364,Mateo Joseph,Mateo Joseph,영국,Q1128631,Mateo Joseph Fernández Regatillo
Q1159077,Dan Harding,Dan Harding,영국,Q1128631,
Q1164635,대니 헤이,대니 헤이,뉴질랜드,Q1128631,"대니 해이, 데니 헤이"
Q1174684,David Harvey,David Harvey,영국,Q1128631,
Q1179456,Tony Currie,Tony Currie,영국,Q1128631,Anthony William Currie
Q1179806,Alan Thompson,Alan Thompson,영국,Q1128631,
Q1191798,주세페 벨루시,주세페 벨루시,이탈리아,Q1128631,
Q1207229,덱스터 블랙스톡,덱스터 블랙스톡,앤티가 바부다,Q1128631,Dexter Anthony Titus Blackstock
Q1217794,Nicky Ajose,Nicky Ajose,영국,Q1128631,
Q126422,코너 위컴,코너 위컴,영국,Q1128631,
Q129655,Dougie Freedman,Dougie Freedman,영국,Q1128631,Douglas Alan Freedman
Q1298682,Mike Whitlow,Mike Whitlow,영국,Q1128631,Michael William Whitlow
Q1310363,Filipe da Costa,Filipe da Costa,포르투갈,Q1128631,
Q1319870,숀 데리,숀 데리,영국,Q1128631,Shaun Peter Derry
Q132026,데이비드 오리어리,데이비드 오리어리,아일랜드,Q1128631,David Anthony O'Leary
Q1328702,마이클 브라운,마이클 브라운,영국,Q1128631,Michael Robert Brown
Q1332314,Jamie Ashdown,Jamie Ashdown,영국,Q1128631,Jamie Lawrence Ashdown
Q1334680,Mel Sterland,Mel Sterland,영국,Q1128631,Melvyn Sterland
Q13382434,디에고 요렌테,디에고 요렌테,스페인,Q1128631,Diego Javier Llorente Ríos
Q13409790,아이제이아 브라운,아이제이아 브라운,영국,Q1128631,"Isaiah Jay ""Izzy"" Brown, Isaiah Jay Brown"
Q1341518,우고 에히오구,우고 에히오구,영국,Q1128631,"Ugochuku ""Ugo"" Ehiogu, Ugochuku Ehiogu"
Q1345122,Graham Stack,Graham Stack,영국,Q1128631,Graham Christopher Stack
Q13467456,추바 아크폼,추바 아크폼,영국,Q1128631,Chuba Amechi Akpom
Q1361652,Jason Wilcox,Jason Wilcox,영국,Q1128631,
Q1362135,Paul Madeley,Paul Madeley,영국,Q1128631,Paul Edward Madeley
Q1365656,Neill Collins,Neill Collins,영국,Q1128631,Neill William Collins
Q1365850,Paul Telfer,Paul Telfer,영국,Q1128631,Paul Norman Telfer
Q1370411,Neil Kilkenny,Neil Kilkenny,오스트레일리아,Q1128631,Neil Martin Kilkenny
Q1382910,세르주 브랑코,세르주 브랑코,카메룬,Q1128631,
Q1385547,John Oster,John Oster,영국,Q1128631,John Morgan Oster
Q1398740,Jemal Johnson,Jemal Johnson,미국,Q1128631,Jemal Pierre Johnson
Q1426678,리처드 크레스웰,리처드 크레스웰,영국,Q1128631,리처드 폴 웨슬리 크레스웰
Q142907,Mark de Vries,Mark de Vries,네덜란드 왕국,Q1128631,Mark Lyndon Patrick de Vries
Q1435000,Jamie Clapham,Jamie Clapham,영국,Q1128631,James Richard Clapham
Q1444099,Tommaso Bianchi,Tommaso Bianchi,이탈리아,Q1128631,
Q14851962,조르당 보타카,조르당 보타카,네덜란드 왕국,Q1128631,Jordan Rolly Botaka
Q14851962,조르당 보타카,조르당 보타카,콩고 민주 공화국,Q1128631,Jordan Rolly Botaka
Q1494909,Gary Liddell,Gary Liddell,영국,Q1128631,
