qid,wikidata_name,display_name,country,club_qid,alias
Q100272666,다니엘 페레츠,다니엘 페레츠,이스라엘,Q15789,"Da. Peretz, Daniel Perets"
Q100300,마르코 그림,마르코 그림,독일,Q15789,
Q1016504,Burkhard Segler,Burkhard Segler,독일,Q15789,
Q103131,Erwin Hadewicz,Erwin Hadewicz,독일,Q15789,
Q103133,로렌츠 힐케스,로렌츠 힐케스,독일,Q15789,
Q104454,마리오 괴체,마리오 괴체,독일,Q15789,"Mario Goetze, Mario Gotze"
Q1045602,Carsten Lakies,Carsten Lakies,독일,Q15789,
Q10490646,Dinu Sânmărtean,Dinu Sânmărtean,루마니아,Q15789,
Q107076,토르스텐 프링스,토르스텐 프링스,독일,Q15789,"토어스텐 프링스, 프링스"
Q107365,마누엘 노이어,마누엘 노이어,독일,Q15789,Manuel Peter Neuer
Q1078634,크리스티안 푀르트너,크리스티안 푀르트너,독일,Q15789,Christiaan Pfoertner
Q1080167,Christian Hauser,Christian Hauser,독일,Q15789,
Q108106700,마티스 텔,마티스 텔,프랑스,Q15789,Mathys Henri Tel
Q1081669,Christian Saba,Christian Saba,가나,Q15789,Christian Sabah
Q1083533,Christine Francke,Christine Francke,독일,Q15789,
Q109397,클라우디오 피사로,클라우디오 피사로,독일,Q15789,클라우디오 피자로
Q109397,클라우디오 피사로,클라우디오 피사로,이탈리아,Q15789,클라우디오 피자로
Q109397,클라우디오 피사로,클라우디오 피사로,페루,Q15789,클라우디오 피자로
Q109853508,브리안 사라고사,브리안 사라고사,스페인,Q15789,
Q110053,마츠 후멜스,마츠 후멜스,독일,Q15789,Mats Julian Hummels
Q110463620,폴 워너,폴 워너,독일,Q15789,
Q110463620,폴 워너,폴 워너,오스트리아,Q15789,
Q110486192,네스토리 이란쿤다,네스토리 이란쿤다,오스트레일리아,Q15789,
Q11059683,피에르에밀 호이비에르,피에르에밀 호이비에르,덴마크 왕국,Q15789,Pierre-Emile Kordt Højbjerg
Q11059683,피에르에밀 호이비에르,피에르에밀 호이비에르,프랑스,Q15789,Pierre-Emile Kordt Højbjerg
Q110611871,Gabriel Vidović,Gabriel Vidović,크로아티아,Q15789,
Q111308591,Tom Bischof,Tom Bischof,독일,Q15789,
Q111960,Bertram Beierlorzer,Bertram Beierlorzer,독일,Q15789,
Q1125894,Gustav Jung,Gustav Jung,독일,Q15789,
